station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end
CH_000220,47.1274999960659,9.5175,CH,939,0.8667378,0.2004975,0.0816961,63.4,86.4,104.5,126.0,Alpine & subarctic,199.0,80.0,29.0,35.05818,1981-01-01 00:00:00,2016-01-22 23:00:00
CH_000224,46.3027799957895,7.84306,CH,612,0.8447293,0.2304041,0.08960837,56.3,79.9,98.8,121.4,Alpine & subarctic,201.0,220.0,20.0,35.05818,1981-01-01 00:00:00,2016-01-22 23:00:00
CH_000264,47.2208299960962,8.67778,CH,939,0.8667378,0.2004975,0.0816961,70.0,95.3,115.3,139.0,Alpine & subarctic,199.0,80.0,29.0,35.05818,1981-01-01 00:00:00,2016-01-22 23:00:00
CH_000266,46.8333299959693,9.80639,CH,1424,0.8541761,0.2343528,0.04368609,71.9,101.3,122.9,147.3,Alpine & subarctic,202.0,520.0,69.0,35.05818,1981-01-01 00:00:00,2016-01-22 23:00:00
CH_000269,47.2549999961072,7.7875,CH,939,0.8667378,0.2004975,0.0816961,56.8,77.3,93.6,112.8,Humid continental,199.0,80.0,29.0,35.05818,1981-01-01 00:00:00,2016-01-22 23:00:00
CH_000270,46.0291699956941,7.75306,CH,612,0.8447293,0.2304041,0.08960837,57.9,82.2,101.7,124.9,Alpine & subarctic,201.0,220.0,20.0,34.13929,1981-12-02 15:00:00,2016-01-22 23:00:00
DE_000022,53.0315999975734,13.9907,DE,1010,0.8163355,0.2616565,0.112811,36.5,54.3,69.1,87.4,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000024,54.6791999978602,13.4343,DE,927,0.8269334,0.2643184,0.07308864,34.8,51.3,64.2,79.2,Oceanic,384.0,580.0,46.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000027,51.3744999972302,11.292,DE,1010,0.8163355,0.2616565,0.112811,35.7,53.1,67.7,85.5,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000034,50.5906999970471,12.714,DE,1424,0.8541761,0.2343528,0.04368609,55.2,77.7,94.3,113.0,Alpine & subarctic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000036,48.4253999964674,10.942,DE,1424,0.8541761,0.2343528,0.04368609,48.0,67.6,82.0,98.3,Oceanic,202.0,520.0,69.0,19.32523,1996-11-07 11:00:00,2016-03-05 23:00:00
DE_000044,49.8741999968675,10.9206,DE,1424,0.8541761,0.2343528,0.04368609,40.7,57.4,69.6,83.4,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000048,54.3405999978053,12.7108,DE,927,0.8269334,0.2643184,0.07308864,38.4,56.6,70.8,87.3,Humid continental,384.0,580.0,46.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000050,52.0613999973795,13.4996,DE,1010,0.8163355,0.2616565,0.112811,40.9,60.8,77.5,97.9,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000060,50.4134999970037,7.5886,DE,1424,0.8541761,0.2343528,0.04368609,37.3,52.5,63.7,76.3,Oceanic,202.0,520.0,69.0,16.00376,1995-09-01 00:00:00,2011-09-02 08:00:00
DE_000070,52.5197999974735,13.4054,DE,1010,0.8163355,0.2616565,0.112811,35.4,52.6,67.0,84.7,Humid continental,394.0,360.0,53.0,15.91627,1995-09-01 00:00:00,2011-08-01 09:00:00
DE_000075,52.3806999974454,13.5306,DE,1010,0.8163355,0.2616565,0.112811,32.5,48.3,61.5,77.8,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000076,52.5643999974824,13.3088,DE,1010,0.8163355,0.2616565,0.112811,39.1,58.1,74.1,93.6,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000077,52.467499997463,13.4021,DE,1010,0.8163355,0.2616565,0.112811,34.6,51.5,65.6,82.9,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000080,49.2639999967051,6.6868,DE,1424,0.8541761,0.2343528,0.04368609,38.0,53.5,64.9,77.8,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000095,53.3910999976404,10.6878,DE,1010,0.8163355,0.2616565,0.112811,38.9,57.8,73.7,93.1,Oceanic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000098,50.7348999970818,7.1931,DE,760,0.8463224,0.224589,0.09831546,47.6,67.2,83.2,102.5,Oceanic,124.0,320.0,36.0,17.00935,1999-03-03 08:00:00,2016-03-05 23:00:00
DE_000106,51.7233999973072,10.6021,DE,1010,0.8163355,0.2616565,0.112811,61.8,91.9,117.1,148.0,Alpine & subarctic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000107,52.2913999974272,10.4465,DE,1010,0.8163355,0.2616565,0.112811,44.8,66.5,84.8,107.2,Humid continental,394.0,360.0,53.0,18.36938,1997-10-22 14:00:00,2016-03-05 23:00:00
DE_000110,53.0444999975759,8.7985,DE,760,0.8463224,0.224589,0.09831546,36.8,52.0,64.4,79.3,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000111,53.5331999976662,8.5761,DE,760,0.8463224,0.224589,0.09831546,37.1,52.5,64.9,80.0,Oceanic,124.0,320.0,36.0,17.73705,1998-06-10 13:00:00,2016-03-05 23:00:00
DE_000112,53.4450999976502,9.139,DE,760,0.8463224,0.224589,0.09831546,41.0,57.8,71.6,88.2,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000133,50.4312999970081,12.6114,DE,1424,0.8541761,0.2343528,0.04368609,63.9,90.0,109.2,130.9,Alpine & subarctic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000135,50.7912999970952,12.872,DE,224,0.8050912,0.2174374,0.2469125,50.8,74.1,99.3,135.5,Alpine & subarctic,395.0,1000.0,12.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000136,47.8842999963051,12.5404,DE,1424,0.8541761,0.2343528,0.04368609,62.4,87.9,106.7,127.9,Humid continental,202.0,520.0,69.0,20.49464,1995-09-07 08:00:00,2016-03-05 23:00:00
DE_000139,50.3066999969773,10.968,DE,1424,0.8541761,0.2343528,0.04368609,41.9,59.0,71.6,85.9,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000142,51.7759999973187,14.3168,DE,1010,0.8163355,0.2616565,0.112811,39.0,57.9,73.8,93.3,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000151,49.7618999968382,7.0541,DE,1424,0.8541761,0.2343528,0.04368609,41.8,58.9,71.4,85.6,Oceanic,202.0,520.0,69.0,18.23534,1997-12-10 13:00:00,2016-03-05 23:00:00
DE_000154,52.5880999974872,8.3424,DE,760,0.8463224,0.224589,0.09831546,34.2,48.3,59.8,73.6,Oceanic,124.0,320.0,36.0,19.75473,1996-06-03 14:00:00,2016-03-05 23:00:00
DE_000166,51.6450999972902,13.5747,DE,1010,0.8163355,0.2616565,0.112811,37.8,56.2,71.6,90.5,Oceanic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000172,51.127999997174,13.7543,DE,224,0.8050912,0.2174374,0.2469125,50.6,73.9,99.0,135.0,Oceanic,395.0,1000.0,12.0,20.51107,1995-09-01 08:00:00,2016-03-05 23:00:00
DE_000180,51.2959999972124,6.7686,DE,760,0.8463224,0.224589,0.09831546,35.9,50.7,62.8,77.3,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000191,54.0690999977599,9.0106,DE,760,0.8463224,0.224589,0.09831546,43.2,61.1,75.6,93.1,Oceanic,124.0,320.0,36.0,20.51472,1995-09-01 00:00:00,2016-03-06 23:00:00
DE_000205,48.3476999964445,11.8133,DE,1424,0.8541761,0.2343528,0.04368609,51.9,73.1,88.7,106.3,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000207,50.9828999971404,10.9608,DE,1424,0.8541761,0.2343528,0.04368609,41.2,58.1,70.5,84.4,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000214,51.4039999972368,6.9676,DE,760,0.8463224,0.224589,0.09831546,44.1,62.3,77.2,95.0,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000226,50.0258999969065,8.5213,DE,1424,0.8541761,0.2343528,0.04368609,39.1,55.1,66.8,80.1,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000230,48.0232999963474,7.8344,DE,344,0.8574532,0.2339884,0.03140598,46.2,64.8,78.1,93.0,Oceanic,200.0,80.0,11.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000233,48.4536999964757,8.4091,DE,1424,0.8541761,0.2343528,0.04368609,71.1,100.2,121.5,145.7,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000240,52.5128999974721,11.3941,DE,1010,0.8163355,0.2616565,0.112811,36.3,54.0,68.8,86.9,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000241,47.4830999961801,11.0623,DE,1424,0.8541761,0.2343528,0.04368609,63.3,89.1,108.1,129.6,Alpine & subarctic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000253,52.3874999974469,12.1601,DE,1010,0.8163355,0.2616565,0.112811,33.8,50.2,64.0,80.9,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000255,50.8812999971165,12.1289,DE,224,0.8050912,0.2174374,0.2469125,43.7,63.7,85.4,116.4,Humid continental,395.0,1000.0,12.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000256,50.6016999970497,8.6439,DE,1424,0.8541761,0.2343528,0.04368609,33.4,47.1,57.1,68.4,Oceanic,202.0,520.0,69.0,18.9611,1997-03-20 11:00:00,2016-03-05 23:00:00
DE_000261,51.1621999971819,14.9506,DE,224,0.8050912,0.2174374,0.2469125,47.9,69.9,93.6,127.6,Humid continental,395.0,1000.0,12.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000263,51.5002999972583,9.9506,DE,1010,0.8163355,0.2616565,0.112811,36.6,54.4,69.3,87.6,Alpine & subarctic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000264,53.6059999976793,12.1033,DE,1010,0.8163355,0.2616565,0.112811,36.9,54.8,69.9,88.3,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000272,54.0966999977646,13.4056,DE,927,0.8269334,0.2643184,0.07308864,38.9,57.4,71.7,88.5,Humid continental,384.0,580.0,46.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000274,52.1343999973948,7.6969,DE,760,0.8463224,0.224589,0.09831546,43.3,61.2,75.8,93.3,Humid continental,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000291,53.3152999976265,13.9338,DE,1010,0.8163355,0.2616565,0.112811,39.1,58.1,74.1,93.6,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000296,51.5137999972612,11.9499,DE,1010,0.8163355,0.2616565,0.112811,38.8,57.7,73.6,93.0,Oceanic,394.0,360.0,53.0,19.55749,1995-09-01 00:00:00,2015-03-23 08:00:00
DE_000298,53.6331999976841,9.9881,DE,1010,0.8163355,0.2616565,0.112811,39.9,59.2,75.5,95.4,Oceanic,394.0,360.0,53.0,20.50274,1995-09-05 09:00:00,2016-03-06 23:00:00
DE_000302,52.4643999974624,9.6779,DE,1010,0.8163355,0.2616565,0.112811,39.8,59.1,75.3,95.2,Oceanic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000303,48.7917999965733,10.7062,DE,1424,0.8541761,0.2343528,0.04368609,41.5,58.5,71.0,85.0,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000306,51.6519999972917,11.1367,DE,1010,0.8163355,0.2616565,0.112811,41.7,62.0,79.0,99.9,Alpine & subarctic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000321,50.8518999971096,9.7378,DE,1424,0.8541761,0.2343528,0.04368609,39.6,55.7,67.6,81.1,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000336,47.8008999962794,11.0109,DE,1424,0.8541761,0.2343528,0.04368609,65.6,92.4,112.1,134.4,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000361,51.1802999971861,8.4891,DE,224,0.8050912,0.2174374,0.2469125,55.0,80.3,107.6,146.8,Oceanic,395.0,1000.0,12.0,20.39813,1995-10-12 14:00:00,2016-03-05 23:00:00
DE_000375,47.7232999962554,10.3348,DE,1424,0.8541761,0.2343528,0.04368609,60.3,84.9,103.0,123.5,Alpine & subarctic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000382,50.2240999969566,10.0792,DE,1424,0.8541761,0.2343528,0.04368609,32.8,46.3,56.1,67.3,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000384,50.2217999969561,8.4469,DE,1424,0.8541761,0.2343528,0.04368609,46.4,65.4,79.3,95.1,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000389,48.1053999963722,8.7549,DE,1424,0.8541761,0.2343528,0.04368609,50.6,71.3,86.5,103.6,Humid subtropical,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000392,50.8645999971126,7.1575,DE,760,0.8463224,0.224589,0.09831546,46.5,65.7,81.3,100.2,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000401,47.6773999962411,9.1901,DE,1424,0.8541761,0.2343528,0.04368609,50.5,71.1,86.2,103.3,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000412,52.9362999975552,12.4093,DE,1010,0.8163355,0.2616565,0.112811,41.9,62.2,79.3,100.2,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000414,48.3646999964496,7.828,DE,1424,0.8541761,0.2343528,0.04368609,42.9,60.4,73.3,87.9,Oceanic,202.0,520.0,69.0,19.94068,1996-03-27 16:00:00,2016-03-05 23:00:00
DE_000426,54.7902999978777,8.9514,DE,1010,0.8163355,0.2616565,0.112811,40.8,60.6,77.2,97.6,Oceanic,394.0,360.0,53.0,17.09514,1999-02-01 00:00:00,2016-03-06 23:00:00
DE_000427,51.3932999972344,10.3123,DE,1010,0.8163355,0.2616565,0.112811,39.8,59.2,75.5,95.3,Alpine & subarctic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000428,51.3150999972167,12.4462,DE,1010,0.8163355,0.2616565,0.112811,42.1,62.6,79.8,100.8,Humid continental,394.0,360.0,53.0,18.91205,1997-04-07 09:00:00,2016-03-05 23:00:00
DE_000429,51.4347999972436,12.2396,DE,1010,0.8163355,0.2616565,0.112811,38.1,56.7,72.3,91.3,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000435,50.93829999713,14.2093,DE,224,0.8050912,0.2174374,0.2469125,44.5,64.9,86.9,118.6,Humid continental,395.0,1000.0,12.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000441,52.2084999974101,14.118,DE,1010,0.8163355,0.2616565,0.112811,32.0,47.5,60.5,76.5,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000442,52.5180999974731,7.3081,DE,376,0.8416406,0.2236267,0.1178025,36.3,51.5,64.3,80.1,Oceanic,123.0,100.0,13.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000444,51.7854999973208,8.8388,DE,760,0.8463224,0.224589,0.09831546,45.2,63.8,79.0,97.2,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000453,53.802499997714,10.6988,DE,1010,0.8163355,0.2616565,0.112811,40.3,59.9,76.3,96.4,Humid continental,394.0,360.0,53.0,19.69496,1996-06-26 10:00:00,2016-03-06 23:00:00
DE_000454,52.9723999975621,11.1374,DE,1010,0.8163355,0.2616565,0.112811,34.7,51.6,65.8,83.1,Oceanic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000456,51.2451999972009,7.6425,DE,760,0.8463224,0.224589,0.09831546,43.5,61.4,76.0,93.5,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000458,52.1028999973881,11.5827,DE,1010,0.8163355,0.2616565,0.112811,34.4,51.1,65.1,82.3,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000466,52.5467999974789,14.5452,DE,1010,0.8163355,0.2616565,0.112811,34.3,51.0,65.0,82.1,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000468,50.6509999970616,13.1469,DE,224,0.8050912,0.2174374,0.2469125,57.1,83.4,111.7,152.3,Alpine & subarctic,395.0,1000.0,12.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000473,53.3222999976278,11.9319,DE,1010,0.8163355,0.2616565,0.112811,35.5,52.7,67.2,84.9,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000480,50.5611999970399,10.3771,DE,1424,0.8541761,0.2343528,0.04368609,35.0,49.4,59.9,71.8,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000495,49.7175999968266,9.0997,DE,1424,0.8541761,0.2343528,0.04368609,42.8,60.2,73.1,87.6,Oceanic,202.0,520.0,69.0,20.51152,1995-09-01 04:00:00,2016-03-05 23:00:00
DE_000507,48.9720999966243,8.8734,DE,1424,0.8541761,0.2343528,0.04368609,43.9,61.8,75.0,89.8,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000509,48.2790999964242,12.5024,DE,1424,0.8541761,0.2343528,0.04368609,48.4,68.1,82.7,99.1,Humid continental,202.0,520.0,69.0,20.50833,1995-09-01 00:00:00,2016-03-04 15:00:00
DE_000511,48.1630999963896,11.5429,DE,1424,0.8541761,0.2343528,0.04368609,57.6,81.1,98.5,118.0,Humid continental,202.0,520.0,69.0,18.66176,1997-07-07 19:00:00,2016-03-05 23:00:00
DE_000532,50.500199997025,11.1344,DE,1424,0.8541761,0.2343528,0.04368609,56.7,79.8,96.8,116.1,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000538,52.9036999975489,12.8072,DE,1010,0.8163355,0.2616565,0.112811,36.4,54.1,69.0,87.2,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000553,50.3600999969906,6.8697,DE,1424,0.8541761,0.2343528,0.04368609,39.3,55.4,67.2,80.6,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000555,49.5029999967698,11.0549,DE,1424,0.8541761,0.2343528,0.04368609,40.9,57.6,69.9,83.8,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000562,47.3985999961532,10.276,DE,1424,0.8541761,0.2343528,0.04368609,68.8,96.9,117.6,140.9,Alpine & subarctic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000567,49.2069999966894,9.51749999999999,DE,1424,0.8541761,0.2343528,0.04368609,43.1,60.7,73.7,88.3,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000571,51.2959999972124,13.0928,DE,1010,0.8163355,0.2616565,0.112811,42.3,62.9,80.2,101.3,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000572,52.2552999974198,8.0534,DE,760,0.8463224,0.224589,0.09831546,46.6,65.8,81.5,100.3,Oceanic,124.0,320.0,36.0,15.24869,1995-09-01 00:00:00,2010-11-30 13:00:00
DE_000574,51.0872999971647,11.9292,DE,1010,0.8163355,0.2616565,0.112811,42.0,62.4,79.6,100.6,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000593,50.4818999970206,12.13,DE,1424,0.8541761,0.2343528,0.04368609,45.8,64.4,78.2,93.7,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000601,52.3812999974456,13.0622,DE,1010,0.8163355,0.2616565,0.112811,40.6,60.4,76.9,97.2,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000606,54.3642999978093,13.4771,DE,927,0.8269334,0.2643184,0.07308864,41.6,61.3,76.6,94.5,Oceanic,384.0,580.0,46.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000610,53.7330999977018,9.8776,DE,1010,0.8163355,0.2616565,0.112811,50.4,75.0,95.6,120.8,Oceanic,394.0,360.0,53.0,20.07746,1996-02-07 17:00:00,2016-03-06 23:00:00
DE_000619,49.0423999966439,12.1021,DE,1424,0.8541761,0.2343528,0.04368609,37.6,52.9,64.2,77.0,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000658,49.212799996691,7.1077,DE,1424,0.8541761,0.2343528,0.04368609,41.7,58.7,71.3,85.4,Oceanic,202.0,520.0,69.0,19.70842,1996-06-20 12:00:00,2016-03-05 23:00:00
DE_000665,52.1041999973885,8.7521,DE,760,0.8463224,0.224589,0.09831546,40.7,57.5,71.2,87.7,Oceanic,124.0,320.0,36.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000668,54.3278999978033,8.603,DE,760,0.8463224,0.224589,0.09831546,41.5,58.6,72.5,89.3,Oceanic,124.0,320.0,36.0,16.26705,1999-11-30 11:00:00,2016-03-06 23:00:00
DE_000676,50.5678999970415,11.8041,DE,1424,0.8541761,0.2343528,0.04368609,42.7,60.2,73.0,87.5,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000677,54.5274999978359,9.5486,DE,1010,0.8163355,0.2616565,0.112811,42.2,62.7,79.9,101.0,Oceanic,394.0,360.0,53.0,20.51472,1995-09-01 00:00:00,2016-03-06 23:00:00
DE_000685,50.6545999970625,10.7693,DE,1424,0.8541761,0.2343528,0.04368609,64.0,90.2,109.4,131.2,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000704,53.6424999976857,11.3872,DE,1010,0.8163355,0.2616565,0.112811,35.8,53.2,67.8,85.7,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000706,52.8910999975465,11.7297,DE,1010,0.8163355,0.2616565,0.112811,37.9,56.4,71.8,90.8,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000719,52.9603999975598,9.7931,DE,1010,0.8163355,0.2616565,0.112811,41.5,61.7,78.7,99.4,Oceanic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000734,48.6656999965372,9.8646,DE,1424,0.8541761,0.2343528,0.04368609,57.8,81.4,98.8,118.4,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000736,48.8274999965835,12.5598,DE,1424,0.8541761,0.2343528,0.04368609,38.5,54.3,65.8,78.9,Humid continental,202.0,520.0,69.0,19.36402,1996-10-24 07:00:00,2016-03-05 23:00:00
DE_000740,48.8281999965837,9.2,DE,1424,0.8541761,0.2343528,0.04368609,39.0,54.9,66.7,79.9,Oceanic,202.0,520.0,69.0,17.76101,1998-06-01 19:00:00,2016-03-05 23:00:00
DE_000741,48.6882999965437,9.2235,DE,1424,0.8541761,0.2343528,0.04368609,43.0,60.6,73.5,88.1,Oceanic,202.0,520.0,69.0,20.42003,1995-10-04 14:00:00,2016-03-05 23:00:00
DE_000749,53.7609999977067,12.5574,DE,1010,0.8163355,0.2616565,0.112811,32.3,48.0,61.2,77.3,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000753,49.4737999967619,7.0386,DE,1424,0.8541761,0.2343528,0.04368609,46.2,65.1,79.0,94.7,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000771,53.7443999977038,14.0697,DE,927,0.8269334,0.2643184,0.07308864,36.8,54.3,67.8,83.7,Humid continental,384.0,580.0,46.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000775,48.3836999964551,9.9524,DE,1424,0.8541761,0.2343528,0.04368609,38.5,54.3,65.9,79.0,Oceanic,202.0,520.0,69.0,19.00205,1995-09-01 00:00:00,2014-09-01 11:00:00
DE_000776,52.1600999974001,11.1759,DE,1010,0.8163355,0.2616565,0.112811,39.8,59.1,75.4,95.2,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000799,51.5039999972591,9.1118,DE,1010,0.8163355,0.2616565,0.112811,35.6,53.0,67.5,85.3,Oceanic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000800,53.5195999976637,12.6654,DE,1010,0.8163355,0.2616565,0.112811,41.3,61.4,78.3,98.9,Humid continental,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000805,49.6662999968131,12.1845,DE,1424,0.8541761,0.2343528,0.04368609,43.1,60.7,73.7,88.3,Humid continental,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000812,49.3757999967355,8.1213,DE,1424,0.8541761,0.2343528,0.04368609,33.5,47.2,57.3,68.6,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000815,49.0113999966353,10.9319,DE,1424,0.8541761,0.2343528,0.04368609,41.4,58.2,70.7,84.7,Oceanic,202.0,520.0,69.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000822,51.8453999973336,10.7686,DE,1010,0.8163355,0.2616565,0.112811,40.8,60.6,77.2,97.6,Alpine & subarctic,394.0,360.0,53.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
