"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end"
"604","AU_001693",-38.5214999924371,146.2041,"AU",36,19.945289464134,4.46242447784159,0.197373956998989,NA,32.5879168331105,41.430094219985,53.389266913117,"Oceanic",NA,NA,NA,NA,NA,NA
"605","AU_001713",-37.8218999920851,145.1906,"AU",36,20.8164330096174,5.53236487519592,0.0702237458880878,NA,34.3039390034416,41.95167806918,50.8575888602792,"Oceanic",NA,NA,NA,NA,NA,NA
"606","IN_000014",26.1439999866801,91.7362,"IN",36,67.5445205165196,16.9189612983171,0.0205609550109441,NA,106.512975623513,126.842446529544,149.173811936537,"Tropical",NA,NA,NA,NA,NA,NA
"607","IN_000035",12.9140999880386,74.85594,"IN",36,71.3092439090164,15.3300363584034,0.154848769303821,NA,112.581696109664,139.506435786779,174.143645878143,"Tropical",NA,NA,NA,NA,NA,NA
"608","MY_000019",2.24999999749848,103.13,"MY",36,66.3251079636033,21.482054676131,-0.199867845211421,NA,105.2579547877,119.158808775684,130.948291345212,"Tropical",NA,NA,NA,NA,NA,NA
"609","NZ_000080",-38.6809999925166,176.072,"NZ",36,30.5537442109469,7.78051335363691,0.013151426454976,NA,48.3244266396968,57.4800702959596,67.4501013549411,"Oceanic",NA,NA,NA,NA,NA,NA
"610","PT_000021",38.7190799925356,-9.14972,"PT",36,28.9952315130003,8.64098182367641,0.127930853356039,NA,51.5288058881768,65.5911894732043,83.1174397199446,"Mediterranean",NA,NA,NA,NA,NA,NA
"611","US_000276",34.8352999905475,-92.2596,"US",36,50.1986494067552,12.7150643287665,0.0262831687144901,NA,79.6753479014203,95.2020277848478,112.372747016789,"Humid subtropical",NA,NA,NA,NA,NA,NA
"612","US_000361",38.1999999922759,-120.3667,"US",36,26.6384394184099,6.09502360241851,0.0392957799187894,NA,40.9792143054556,48.7002734767448,57.370479321346,"Mediterranean",NA,NA,NA,NA,NA,NA
"613","US_000408",32.9896999896024,-116.5872,"US",36,29.735991787787,7.95670916311144,-0.0140656675918483,NA,47.361095596268,56.0329740426518,65.179020703109,"Mediterranean",NA,NA,NA,NA,NA,NA
"614","US_000424",41.9879999940806,-123.7183,"US",36,25.5115150376414,6.36301997058874,0.0150748444250529,NA,40.0762978965873,47.6046266999084,55.821144857961,"Mediterranean",NA,NA,NA,NA,NA,NA
"615","US_000437",38.2879999923202,-122.0344,"US",36,22.9553872237403,8.30970273728995,-0.0764988805183751,NA,40.1341951438805,47.7323212732192,55.1794688647074,"Mediterranean",NA,NA,NA,NA,NA,NA
"616","US_001095",26.6833299868535,-80.26667,"US",36,63.0364617302877,17.3220542562337,0.178062853459525,NA,110.984059176519,143.477152041361,186.436164138224,"Tropical",NA,NA,NA,NA,NA,NA
"617","US_001333",42.9419399944945,-111.4361,"US",36,11.6052472591188,3.38148758220425,0.309421091798222,NA,22.6029431853525,31.8182728541558,46.0422778360114,"Humid continental",NA,NA,NA,NA,NA,NA
"618","US_001366",48.9993999966319,-116.4991,"US",36,11.3770898971567,2.4101972247443,0.152896372342374,NA,17.850910484316,22.060677680323,27.4638792778198,"Humid continental",NA,NA,NA,NA,NA,NA
"619","US_001509",39.6200099929783,-90.80334,"US",36,40.039236035674,10.5343657965906,-0.0772898878830193,NA,61.7983164971083,71.4092239944382,80.820416845311,"Humid continental",NA,NA,NA,NA,NA,NA
"620","US_001544",40.111699993215,-85.7163,"US",36,35.7113553793801,11.2363528686197,-0.16843347470185,NA,56.7573075321281,64.6966296539141,71.6827451897951,"Humid continental",NA,NA,NA,NA,NA,NA
"621","US_001770",41.887499994036,-93.3919,"US",36,43.5486533339382,12.701587000414,0.0424311427136909,NA,73.5410259086794,89.7741352999522,108.070084688407,"Humid continental",NA,NA,NA,NA,NA,NA
"622","US_002095",30.8176999885414,-90.9733,"US",36,65.6221411323627,19.3321847437828,-0.0470799432088367,NA,106.901345342856,126.101863257451,145.582121802998,"Humid subtropical",NA,NA,NA,NA,NA,NA
"623","US_002124",31.4824999888576,-91.8627,"US",36,59.518020878517,18.6805688146449,-0.0329976837755503,NA,100.033278343021,119.336341538521,139.247179200393,"Humid subtropical",NA,NA,NA,NA,NA,NA
"624","US_002212",46.1333299957307,-67.83333,"US",36,24.6088107096673,8.22882414738847,0.0962317307359868,NA,45.2846995810816,57.527558443214,72.2274366764806,"Humid continental",NA,NA,NA,NA,NA,NA
"625","US_002220",45.2562999954148,-69.0101,"US",36,27.263614337703,7.40313710962593,0.134875095483777,NA,46.7281104468492,59.0152481142308,74.4546486918753,"Humid continental",NA,NA,NA,NA,NA,NA
"626","US_002892",46.0262999956931,-114.1763,"US",36,10.8880792978214,3.0014730062782,0.109385418097373,NA,18.5464462448586,23.1813063344606,28.8331298464108,"Humid continental",NA,NA,NA,NA,NA,NA
"627","US_003124",41.3536099937952,-96.02333,"US",36,37.8485737985087,15.5220105461795,0.0469435237464034,NA,74.6905387614129,94.7824945925089,117.548104551848,"Humid continental",NA,NA,NA,NA,NA,NA
