,lat,lon,country,rp10,rp100,kg
JP_000567,37.449999991896,139.53,JP,-14.9360486216579,-25.5937654873455,Humid continental
JP_000569,37.4899999919164,139.91,JP,-8.3710235045427,-21.0371389867879,Humid continental
JP_000570,37.4399999918909,140.58,JP,-1.92525114662195,-19.5240119777784,Humid subtropical
JP_000571,37.4899999919164,140.97,JP,-23.9076524215593,-35.7580724143217,Humid subtropical
JP_000574,37.3399999918399,139.31,JP,-17.742254352031,-28.8738426277122,Humid continental
JP_000578,37.3699999918552,140.33,JP,-16.978404970893,-29.3435348333339,Humid subtropical
JP_000579,37.3399999918399,140.81,JP,-26.0213287431827,-37.5302635201336,Humid subtropical
JP_000580,37.349999991845,141.01,JP,-8.88397717504453,-20.2165362805818,Humid subtropical
JP_000581,37.2699999918041,139.54,JP,5.13133830628671,-12.5884001952067,Humid continental
JP_000586,37.2899999918143,140.22,JP,2.20532370937677,-10.636711466505,Humid subtropical
JP_000588,37.2899999918143,140.63,JP,-11.2465167405965,-23.128933745682,Humid subtropical
JP_000589,37.2099999917734,140.75,JP,-17.478757074579,-21.1569050305566,Humid subtropical
JP_000590,37.2299999917836,141.0,JP,-3.10804316795851,-6.8999349611033,Humid subtropical
JP_000591,37.1999999917683,139.77,JP,-13.3714745687125,-25.8453038154851,Humid continental
JP_000595,37.1499999917427,140.46,JP,-9.29999575872436,-23.8901939980507,Humid subtropical
JP_000596,37.0199999916761,139.38,JP,26.7789152831863,14.1930250704511,Humid continental
JP_000601,37.0599999916966,140.88,JP,-9.15406811651126,-15.2759389646714,Humid subtropical
JP_000603,36.9399999916351,140.41,JP,-11.2507376288816,-25.748941592202,Humid subtropical
JP_000604,36.9499999916402,140.9,JP,1.91345657995439,-5.05453749928319,Humid subtropical
JP_000605,36.8699999915991,140.64,JP,-44.0903622709386,-48.1153955529094,Humid subtropical
JP_000606,36.8399999915837,140.77,JP,-7.58595651898268,-13.8329500905903,Humid subtropical
JP_000607,36.7799999915528,140.34,JP,-20.4947412949228,-33.8485651034271,Humid subtropical
JP_000608,36.7799999915528,140.48,JP,-7.66452758854786,-23.1303579303115,Humid subtropical
JP_000610,36.6099999914654,140.32,JP,-10.5056190473618,-25.5796357413555,Humid subtropical
JP_000612,36.5099999914138,140.48,JP,-8.22400403451991,-22.531338811386,Humid subtropical
JP_000613,36.5999999914602,140.65,JP,-15.6401459120057,-28.6394725016475,Humid subtropical
JP_000615,36.3799999913467,140.24,JP,-3.81784305911007,-18.2875550468941,Humid subtropical
JP_000616,36.3799999913467,140.47,JP,-15.647853649547,-28.7265157524785,Humid subtropical
JP_000617,36.1999999912538,139.72,JP,7.36808344618774,3.50175822314253,Humid subtropical
JP_000619,36.2299999912693,140.19,JP,-4.3991029031289,-18.153934588104,Humid subtropical
JP_000624,36.1699999912383,139.95,JP,5.71953596130642,0.793164725841269,Humid subtropical
JP_000625,36.1699999912383,140.53,JP,-18.9878723530044,-33.3073850944368,Humid subtropical
JP_000626,36.0299999911659,139.89,JP,9.98411877030204,6.42487660621052,Humid subtropical
JP_000628,36.089999991197,140.21,JP,10.775642667803,5.68635523443806,Humid subtropical
JP_000629,35.9599999911297,140.32,JP,-3.64825781153296,-18.4121768472433,Humid subtropical
JP_000631,35.8899999910935,140.21,JP,7.07713614719827,2.74737765263417,Humid subtropical
JP_000632,37.1199999917274,140.03,JP,-23.6446944020278,-35.3437554764534,Humid continental
JP_000636,36.9799999916556,140.02,JP,-26.3522420862571,-36.422675363918,Humid continental
JP_000638,36.8899999916094,139.57,JP,-17.4205783794147,-26.5687913941163,Humid continental
JP_000640,36.7399999915323,139.5,JP,-26.3687436646474,-34.146376290103,Humid continental
JP_000641,36.7299999915271,139.68,JP,-8.03545514390165,-17.7153149715236,Humid continental
JP_000642,36.7599999915425,139.88,JP,-9.34058729058234,-21.8932139607864,Humid continental
JP_000643,36.6499999914859,139.45,JP,-17.7371153468543,-26.22381921741,Humid continental
JP_000645,36.6099999914654,140.0,JP,-16.645086976384,-31.2979417261302,Humid subtropical
JP_000646,36.6499999914859,140.15,JP,0.608483730117187,-17.0512424096979,Humid subtropical
JP_000650,36.4299999913725,139.59,JP,-9.58903329020118,-17.0934417764046,Humid subtropical
JP_000651,36.4799999913983,139.99,JP,-7.6432320330381,-13.9658921279702,Humid subtropical
JP_000652,36.2999999913054,139.47,JP,6.71967998395412,-1.26869398615355,Humid subtropical
JP_000653,36.3399999913261,139.56,JP,6.64165887179728,1.80956724146343,Humid subtropical
JP_000654,36.3699999913415,139.7,JP,-3.72805825739309,-8.10186799809833,Humid subtropical
JP_000655,36.3399999913261,139.83,JP,-3.0540758607667,-9.62995565696599,Humid subtropical
JP_000656,36.8699999915991,139.06,JP,-8.88082482308495,-22.0947530784112,Humid continental
JP_000657,36.7999999915631,138.99,JP,-17.1523193645592,-26.7927039012232,Humid continental
JP_000660,36.7699999915477,139.24,JP,25.2664788621617,17.1407162848994,Humid continental
JP_000661,36.6199999914705,138.59,JP,-18.9553637541719,-23.3611019505778,Humid continental
JP_000664,36.6499999914859,139.06,JP,2.54033973622526,-3.98872907075141,Humid continental
JP_000665,36.589999991455,138.85,JP,-30.5489655949709,-47.757185475226,Humid continental
JP_000667,36.459999991388,138.46,JP,-19.6025718377213,-31.7699109313387,Humid continental
JP_000668,36.4699999913932,138.87,JP,-54.6473756301432,-66.1382578755821,Humid continental
JP_000669,36.4099999913622,139.06,JP,-13.5952577405537,-18.7738791996446,Tropical
JP_000670,36.4999999914086,139.28,JP,-9.61767808342987,-14.8990797370479,Humid subtropical
JP_000671,36.3799999913467,139.34,JP,-1.47211079959084,-7.29950303285839,Humid subtropical
JP_000673,36.3799999913467,138.9,JP,-36.2577009092845,-52.3651629695849,Tropical
JP_000676,36.2399999912745,138.71,JP,-16.5696486161155,-21.2174279629372,Humid continental
JP_000677,36.2499999912796,139.07,JP,-1.95446496074952,-8.56203667083437,Tropical
JP_000678,36.2299999912693,139.53,JP,16.1389973051721,12.0059107023987,Humid subtropical
JP_000680,36.1099999912073,138.9,JP,-8.30925504496205,-13.1829607788441,Tropical
JP_000681,36.0999999912021,139.18,JP,-11.5606302681095,-17.5395821613343,Humid subtropical
JP_000682,36.149999991228,139.38,JP,-18.3133313703067,-24.3730684785013,Humid subtropical
JP_000683,36.0499999911763,138.98,JP,8.95293043561927,3.13006356962242,Tropical
JP_000684,36.0599999911814,139.52,JP,6.06985649385293,-1.84684537605252,Humid subtropical
JP_000685,36.089999991197,139.63,JP,-1.12867135890626,-4.62295317321337,Humid subtropical
JP_000686,35.9299999911142,138.92,JP,-7.53113986862986,-12.4491587994056,Humid subtropical
JP_000687,35.9899999911452,139.07,JP,-5.05445389086832,-12.635149336462,Humid subtropical
JP_000688,35.919999991109,139.07,JP,-20.4227583881939,-26.7818663040344,Humid subtropical
JP_000691,35.9799999911401,139.34,JP,9.0740622748415,1.04096480655729,Humid subtropical
JP_000692,35.8399999910676,139.32,JP,-3.22577879019381,-10.144924960811,Humid subtropical
JP_000693,35.8799999910883,139.59,JP,6.33371185826549,3.59635282312883,Humid subtropical
JP_000694,35.8799999910883,139.76,JP,7.5808668177376,4.18537783041652,Humid subtropical
JP_000695,35.7699999910314,139.41,JP,10.0952001463723,4.7385921706841,Humid subtropical
JP_000696,35.7899999910417,139.05,JP,-6.14280823157287,-13.3336120323932,Humid subtropical
JP_000697,35.7299999910106,139.12,JP,-9.03476652135634,-16.1025062166618,Humid subtropical
JP_000698,35.7899999910417,139.31,JP,3.70782039104479,-6.08338664463949,Humid subtropical
JP_000699,35.7299999910106,139.67,JP,-4.06752980204187,-7.91489057757018,Humid subtropical
JP_000702,35.6799999909848,139.48,JP,3.92707582527534,-1.15544267390193,Humid subtropical
JP_000704,35.6299999909589,139.62,JP,-4.16612432434192,-8.05111115363886,Humid subtropical
JP_000705,35.6899999909899,139.76,JP,-6.39408820515474,-9.58350288737685,Humid subtropical
JP_000707,35.6299999909589,139.84,JP,0.923993580439938,-14.1344442668427,Humid subtropical
JP_000708,35.5499999909175,139.78,JP,0.671189732729992,-2.49448725913968,Humid subtropical
JP_000712,34.3699999903072,139.25,JP,-30.2656443294706,-33.5468526157688,Humid subtropical
JP_000716,34.1199999901786,139.52,JP,-28.5966002290871,-30.5118792914277,Humid subtropical
JP_000726,35.8799999910883,140.03,JP,-9.18317136671823,-12.8702237505662,Humid subtropical
JP_000728,35.8199999910573,140.69,JP,-15.2072740823418,-29.3008691962045,Humid subtropical
JP_000738,35.4199999908501,140.31,JP,-11.5026864297388,-24.2901460932439,Humid subtropical
JP_000739,35.3799999908294,139.91,JP,10.173317335054,1.8637784286639,Humid subtropical
JP_000741,35.3999999908398,140.15,JP,-6.12910617287367,-19.6812771252757,Humid subtropical
JP_000742,35.2299999907517,140.1,JP,-3.41743643120842,-7.92186284272195,Humid subtropical
JP_000743,35.2499999907621,140.22,JP,-11.2063528480465,-15.2926496841297,Humid subtropical
JP_000744,35.1199999906948,139.84,JP,-6.30833688726548,-12.0290824574796,Humid subtropical
JP_000746,35.1499999907103,140.31,JP,-23.6067866737091,-28.6621656223465,Humid subtropical
JP_000747,34.9899999906275,139.87,JP,-6.40305162182941,-12.7087804088245,Humid subtropical
JP_000748,35.6099999909486,139.19,JP,-5.59712688408202,-12.5835034814086,Humid subtropical
JP_000749,35.5699999909278,139.37,JP,-8.49984754855873,-14.847400492626,Humid subtropical
JP_000750,35.5499999909175,139.65,JP,-9.06544287756876,-15.9793415438506,Humid subtropical
JP_000751,35.409999990845,139.04,JP,-12.2708972333378,-18.9702462736008,Humid continental
JP_000752,35.4299999908553,139.39,JP,-5.32948615466856,-15.8611219153329,Humid subtropical
JP_000753,35.4399999908605,139.65,JP,-7.91315704286002,-14.8939682963168,Humid subtropical
JP_000754,35.3399999908087,139.3,JP,10.3958068297412,-1.91365947261625,Humid subtropical
JP_000756,35.2199999907466,139.04,JP,-22.5133679503164,-29.4307719044866,Humid subtropical
JP_000757,35.2599999907673,139.15,JP,26.2413511649782,15.0186769608692,Humid subtropical
JP_000759,35.1799999907259,139.63,JP,-18.0834076648378,-25.8136332154291,Humid subtropical
JP_000760,36.9099999916196,138.44,JP,6.67231565343351,-2.23923574160727,Humid continental
JP_000761,36.8099999915683,138.2,JP,22.2127863189732,9.66522915008177,Humid continental
JP_000762,36.8699999915991,138.38,JP,9.46478464959669,0.315083514550266,Humid continental
JP_000765,36.6999999915117,137.86,JP,6.01955770708698,-7.56554591693179,Humid subtropical
JP_000766,36.6899999915065,137.97,JP,12.0682171008352,-9.05043674557546,Humid subtropical
JP_000767,36.659999991491,138.19,JP,38.1535845344915,24.0298295880502,Humid continental
JP_000770,36.519999991419,137.83,JP,30.6522309107506,14.4457801271596,Humid continental
JP_000771,36.5499999914344,138.0,JP,-0.0090558728790411,-20.1385665737273,Humid continental
JP_000772,36.5299999914241,138.32,JP,-15.2195344768494,-27.9980600055292,Humid continental
JP_000775,36.399999991357,138.26,JP,2.69633748275973,-12.753630126317,Humid continental
JP_000778,36.3399999913261,137.88,JP,57.0730153838136,37.6817415469163,Humid continental
JP_000779,36.3799999913467,138.38,JP,-6.15679505885749,-20.2863768148645,Humid continental
JP_000780,36.3399999913261,138.55,JP,-7.57234593401794,-18.3136125963806,Humid continental
JP_000781,36.2499999912796,137.63,JP,-1.18561021215229,-14.2036487860974,Humid continental
JP_000782,36.2399999912745,137.97,JP,24.8829846835728,7.03822989616616,Humid continental
JP_000784,36.2999999913054,138.14,JP,-13.7613914852876,-29.1179364641217,Humid continental
JP_000785,36.26999999129,138.31,JP,-3.62989999682659,-19.6241556926286,Humid continental
JP_000786,36.2499999912796,138.48,JP,-7.84811986228536,-23.2230740944512,Humid continental
JP_000791,36.089999991197,137.68,JP,9.24289805265517,-5.09790396386716,Humid continental
JP_000792,36.0499999911763,138.11,JP,0.896864996833047,-11.7784992225164,Humid continental
JP_000795,35.9399999911193,137.6,JP,-10.0183847866025,-23.6712887191152,Humid continental
JP_000796,35.9799999911401,137.84,JP,-5.42287895508837,-19.094561929636,Humid continental
JP_000797,35.9799999911401,137.98,JP,3.47298886596767,-11.549448042175,Humid continental
JP_000800,35.9499999911245,138.47,JP,-4.48596604822053,-14.2816423899511,Humid continental
JP_000803,35.8399999910676,137.69,JP,-12.5474538532512,-25.8235585236115,Humid continental
JP_000811,35.6999999909951,137.69,JP,-0.0129083744399926,-12.2647412458449,Humid continental
JP_000812,35.6099999909486,137.62,JP,-13.8042313572759,-24.3472181947739,Humid continental
JP_000814,35.6499999909692,137.9,JP,-0.76493799749978,-13.9244639424879,Humid subtropical
JP_000822,35.3699999908242,137.69,JP,-21.3504944548472,-33.6701028519796,Humid subtropical
JP_000823,35.3099999907932,137.81,JP,30.1856809288806,17.5241159047938,Humid subtropical
JP_000824,35.3199999907984,137.93,JP,26.3613769603456,13.9034728669276,Humid subtropical
JP_000826,35.859999991078,138.39,JP,7.96497052049357,-3.00565868485335,Humid subtropical
JP_000834,35.6599999909744,138.72,JP,18.6285370306846,11.4178266573322,Humid continental
JP_000835,35.6099999909486,138.94,JP,1.68717588502464,-3.73648536100109,Humid continental
JP_000836,35.6199999909537,139.11,JP,-1.98816392794029,-9.51097327985917,Humid subtropical
JP_000838,35.5299999909071,138.62,JP,3.25749143273525,-2.34116548922291,Humid continental
JP_000839,35.469999990876,138.44,JP,3.61073727931166,-2.10301157422121,Humid subtropical
JP_000840,35.4999999908915,138.76,JP,14.0980165533767,8.10491401915282,Humid continental
JP_000841,35.4399999908605,138.84,JP,-7.51145627870226,-12.3287893821552,Humid continental
JP_000844,35.2199999907466,138.24,JP,-21.7968883951382,-29.2534341691877,Humid subtropical
JP_000845,35.239999990757,138.34,JP,-15.6542630081207,-24.1856081759996,Humid subtropical
JP_000846,35.299999990788,138.93,JP,-9.50669949683433,-18.2902186670319,Humid subtropical
JP_000847,35.1799999907259,138.66,JP,-6.49070044191057,-16.4624123944565,Humid subtropical
JP_000848,35.1099999906896,138.93,JP,11.1261154712479,0.292252721232429,Humid subtropical
JP_000849,35.0899999906793,137.81,JP,-10.9255867328712,-22.2738233447841,Humid subtropical
JP_000850,35.0099999906379,137.98,JP,-16.8046824613088,-28.6194957004664,Humid subtropical
JP_000851,35.0999999906845,138.13,JP,-9.96784630364651,-21.1792911608446,Humid subtropical
JP_000854,35.0499999906586,138.52,JP,-25.0200184730491,-35.1817398037231,Humid subtropical
JP_000855,35.0499999906586,139.09,JP,9.19771456490712,-3.35025037485397,Humid subtropical
JP_000856,34.959999990612,137.73,JP,-25.397687458229,-36.6680052858037,Humid subtropical
JP_000859,34.9799999906224,138.4,JP,-20.7554168941159,-31.1903888137771,Humid subtropical
JP_000861,34.7999999905293,137.56,JP,-8.37393945532784,-23.8295957431046,Humid subtropical
JP_000863,34.8899999905758,137.81,JP,-3.46345136050971,-17.1952300449394,Humid subtropical
JP_000867,34.899999990581,138.93,JP,-31.3530820739096,-40.2467981757288,Humid subtropical
JP_000869,34.7099999904827,137.72,JP,-14.870446510521,-29.230769863139,Humid subtropical
JP_000870,34.7799999905189,137.97,JP,-2.08149366942649,-16.7781845582942,Humid subtropical
JP_000871,34.7799999905189,138.14,JP,-21.1176791963071,-33.1298840548084,Humid subtropical
JP_000872,34.7599999905086,138.78,JP,-20.6898911427139,-27.5831104515895,Humid subtropical
JP_000873,34.7799999905189,139.05,JP,-21.5705232381071,-27.565004832276,Humid subtropical
JP_000874,34.6699999904621,137.9,JP,4.29366849248267,-11.3712749147272,Humid subtropical
JP_000875,34.599999990426,138.21,JP,-20.1793021458542,-34.6776571683249,Humid subtropical
JP_000876,34.599999990426,138.84,JP,-22.3889080419702,-29.1010970389174,Humid subtropical
JP_000877,35.299999990788,136.85,JP,-20.8973194640779,-38.8671454051813,Humid subtropical
JP_000878,35.2199999907466,136.7,JP,-14.9081499094553,-35.2815569930036,Humid subtropical
JP_000880,35.2299999907517,137.28,JP,-6.73350277144364,-23.0795758437336,Humid subtropical
JP_000881,35.2099999907414,137.51,JP,-4.45280137543972,-15.6410120235817,Humid subtropical
JP_000884,35.1399999907052,136.79,JP,-13.4191248755979,-33.1121198167663,Humid subtropical
JP_000885,35.1699999907207,136.97,JP,-22.0198740601412,-35.4851714889315,Humid subtropical
JP_000886,35.1299999907,137.18,JP,-1.49011280856503,-12.7666506651484,Humid subtropical
JP_000887,35.0199999906431,136.9,JP,-14.1922940953161,-27.5646779241946,Humid subtropical
JP_000890,34.9199999905913,137.19,JP,-12.3442250315823,-23.25594434256,Humid subtropical
JP_000891,34.9799999906224,137.43,JP,-28.1849416772387,-39.8216782941043,Humid subtropical
JP_000895,34.8099999905344,137.03,JP,-1.53534210993957,-17.7812521198734,Humid subtropical
JP_000896,34.8399999905499,137.22,JP,-23.3413323307336,-35.220695311841,Humid subtropical
JP_000897,34.7399999904982,136.94,JP,-18.659247911806,-33.6483641054304,Humid subtropical
JP_000899,34.719999990488,137.46,JP,-16.349905509396,-30.4904348453357,Humid subtropical
JP_000900,34.6299999904414,137.09,JP,-21.5098526917481,-34.4396476892293,Humid subtropical
JP_000901,34.6599999904569,137.26,JP,-20.7722671356914,-36.4676241040796,Humid subtropical
JP_000902,36.2999999913054,137.1,JP,17.3726274781464,-5.07596570541483,Humid subtropical
JP_000905,36.3199999913158,137.31,JP,-1.92851613043887,-15.0072790469585,Humid continental
JP_000906,36.26999999129,136.9,JP,5.91530287057043,-14.4581827488729,Humid subtropical
JP_000907,36.2499999912796,137.5,JP,-10.8158261660527,-22.54381382229,Humid continental
JP_000911,36.1599999912331,137.25,JP,-11.9762439150548,-29.9021190333091,Humid continental
JP_000919,36.0599999911814,137.03,JP,-1.46216293972989,-19.5185149161977,Humid continental
JP_000922,36.0199999911608,137.39,JP,-2.79260519648062,-14.6349803800974,Humid continental
JP_000923,35.919999991109,136.83,JP,-12.2180886457939,-30.2374391294279,Humid continental
JP_000926,35.8899999910935,137.21,JP,-8.61912163147583,-18.8262010660144,Humid continental
JP_000929,35.7599999910262,136.98,JP,-25.809996193937,-43.3786989145162,Humid subtropical
JP_000930,35.7599999910262,137.29,JP,-18.9428331300519,-29.3204472102371,Humid subtropical
JP_000931,35.6399999909641,136.6,JP,-30.7714251070901,-46.3328923675867,Humid continental
JP_000932,35.6599999909744,137.16,JP,-7.98657942659166,-18.3733899415756,Humid subtropical
JP_000938,35.5599999909227,136.91,JP,-24.7851999752556,-43.1692782264797,Humid subtropical
JP_000942,35.4899999908864,136.57,JP,-23.8767686754804,-41.4806045717753,Humid continental
JP_000943,35.4499999908657,137.0,JP,-27.9503515384439,-45.7984339439485,Humid subtropical
JP_000945,35.4499999908657,137.4,JP,-17.8920334655962,-29.6711339342532,Humid subtropical
JP_000946,35.4899999908864,137.5,JP,-11.3120915222691,-25.2137016219531,Humid subtropical
JP_000947,35.3599999908191,136.47,JP,-18.5139975541611,-36.7397909255455,Humid continental
JP_000948,35.3599999908191,136.61,JP,-8.37322264063745,-29.5821597212795,Humid continental
JP_000949,35.3999999908398,136.76,JP,-19.147798789969,-38.9485170187387,Humid subtropical
JP_000950,35.3499999908139,137.11,JP,-29.1937778781448,-42.9248591439019,Humid subtropical
JP_000952,35.299999990788,136.47,JP,-16.2043456996146,-34.6284922053751,Humid subtropical
JP_000953,35.1399999907052,136.54,JP,-25.3809929975223,-43.2410217881713,Humid subtropical
JP_000954,35.0499999906586,136.69,JP,-3.68465638051626,-24.8806188393638,Humid subtropical
JP_000956,34.9399999906016,136.58,JP,-3.68465638051626,-24.9262286639907,Humid subtropical
JP_000964,34.6299999904414,136.32,JP,-0.969965649372019,-2.87564902035844,Humid subtropical
JP_000976,34.2799999902609,136.21,JP,-43.4456938300108,-47.2944288647936,Humid subtropical
JP_000977,34.2099999902249,136.33,JP,-39.4489256259336,-44.9852842550403,Humid subtropical
JP_000984,38.4599999924064,139.25,JP,12.2878518562529,-2.99421025406482,Humid subtropical
JP_000987,38.3299999923412,139.61,JP,-8.52000790910073,-19.6618949619173,Humid subtropical
JP_000988,38.229999992291,139.48,JP,-1.39220943287364,-14.1165892012387,Humid subtropical
JP_000993,38.0699999922104,138.44,JP,-4.51153722971913,-19.0941837364968,Humid subtropical
JP_000995,38.0599999922055,139.41,JP,-6.17122196693076,-16.822403340562,Humid subtropical
JP_000996,38.0899999922205,139.56,JP,-7.57997197348831,-19.2248937728027,Humid continental
JP_001001,37.8399999920942,138.31,JP,-3.97882614034519,-18.735876312832,Humid subtropical
JP_001002,37.7899999920689,139.09,JP,9.82235275850419,-3.20670830361682,Humid subtropical
JP_001003,37.8399999920942,139.41,JP,-21.0265349034819,-30.0398337040352,Humid continental
JP_001004,37.7699999920587,138.91,JP,-7.8726939270848,-20.6673034671195,Humid subtropical
JP_001008,37.6399999919927,138.96,JP,-13.6230038678909,-25.5544653632378,Humid subtropical
JP_001015,37.449999991896,138.82,JP,-10.9597525082708,-24.8617366889931,Humid continental
JP_001016,37.4799999919113,138.99,JP,-16.7777232250599,-29.8754711209269,Humid continental
JP_001018,37.349999991845,138.55,JP,-22.6642200102502,-35.2004075179087,Humid subtropical
JP_001019,37.3599999918501,139.07,JP,-19.4913490928008,-32.1147769097758,Humid continental
JP_001022,37.2899999918143,138.7,JP,-15.5033659764484,-26.0605507124037,Humid continental
JP_001023,37.2399999917888,138.96,JP,-6.97312393374601,-18.9312738585544,Humid continental
JP_001025,37.0999999917171,138.25,JP,-6.85010493632032,-13.3825014857581,Humid subtropical
JP_001026,37.1099999917222,138.46,JP,-2.37565582845798,-9.17610165701895,Humid subtropical
JP_001028,37.1299999917325,138.61,JP,-7.82185379248913,-13.5466207072496,Humid continental
JP_001029,37.1399999917376,138.73,JP,-7.95260293604587,-13.7135191228726,Humid continental
JP_001031,37.0399999916864,137.86,JP,-15.237502886445,-30.6600032891239,Humid subtropical
JP_001032,37.0799999917069,138.02,JP,-18.135982634128,-28.9231238362392,Humid subtropical
JP_001037,36.9299999916299,138.22,JP,11.4287864434194,-1.95368926696809,Humid subtropical
JP_001038,36.9999999916658,138.68,JP,-2.32261267595314,-9.83703454804145,Humid continental
JP_001039,36.9399999916351,138.81,JP,-6.5221912467463,-14.9942655218048,Humid continental
JP_001040,36.8899999916094,137.86,JP,2.13694747358094,-16.5412979645497,Humid subtropical
JP_001043,36.9499999916402,137.55,JP,-21.9980324114851,-35.9705450257475,Humid subtropical
JP_001045,36.8199999915734,137.43,JP,-14.9463145711556,-26.4183803748771,Humid subtropical
JP_001049,36.7899999915579,137.06,JP,-7.27202256427943,-18.0678903282313,Humid subtropical
JP_001052,36.6099999914654,136.96,JP,-4.86525612304522,-13.0611735165175,Humid subtropical
JP_001056,36.6699999914962,137.42,JP,-28.1831464094195,-37.8863583775995,Humid subtropical
JP_001057,36.5499999914344,136.87,JP,-4.41419920325024,-16.6710746678574,Humid subtropical
JP_001067,37.449999991896,137.29,JP,-9.49562358836686,-13.7265285336176,Humid subtropical
JP_001070,37.259999991799,136.73,JP,-11.0141351881323,-16.2807335870824,Humid subtropical
JP_001074,37.1399999917376,136.72,JP,-4.77945676182305,-10.398996804423,Humid subtropical
JP_001075,37.0299999916812,136.99,JP,-8.79789439261687,-20.6303574070752,Humid subtropical
JP_001076,36.8899999916094,136.78,JP,-8.91933527891165,-20.6303574070752,Humid subtropical
JP_001077,36.7099999915168,136.69,JP,-12.5268120138278,-20.6155363275391,Humid subtropical
JP_001084,36.3799999913467,136.44,JP,0.92185628031865,-16.5390842721341,Humid subtropical
JP_001085,36.3599999913365,136.61,JP,-9.39380715983884,-25.1261351123484,Humid subtropical
JP_001086,36.2299999912693,136.36,JP,-19.4829246237305,-32.9502028963067,Humid subtropical
JP_001087,36.1799999912434,136.63,JP,-14.0817696854108,-30.0956392705855,Humid subtropical
JP_001090,36.0099999911556,135.99,JP,-9.76047722130379,-24.9032078167917,Humid subtropical
JP_001091,36.0499999911763,136.22,JP,8.02253729370561,-8.24617864951227,Humid subtropical
JP_001092,35.9999999911504,136.36,JP,-9.39723562086122,-24.265664483324,Humid subtropical
JP_001096,35.9699999911349,136.5,JP,15.6955856349932,-5.8600100024601,Humid subtropical
JP_001101,35.7699999910314,136.2,JP,-0.822137669288414,-16.8702351858274,Humid subtropical
JP_001110,35.579999990933,136.19,JP,-0.571688521988634,-16.6071663098332,Humid subtropical
JP_001112,35.409999990845,136.24,JP,30.0764559985167,2.32122251661087,Humid continental
JP_001117,35.2299999907517,135.96,JP,1.86296497709087,-15.937312101951,Humid subtropical
JP_001119,35.1299999907,136.1,JP,9.01107308903075,-8.48757668504764,Humid subtropical
JP_001124,34.9899999906275,135.91,JP,4.98558000504824,0.583287051286892,Humid subtropical
JP_001125,34.9099999905861,136.08,JP,11.1458947699981,8.53310481457565,Humid subtropical
JP_001126,34.9399999906016,136.28,JP,7.8166448774811,2.34674217690957,Humid subtropical
JP_001134,35.3799999908294,135.46,JP,2.05548392408775,-2.46925314476833,Humid subtropical
JP_001136,35.299999990788,135.13,JP,6.94524538836955,-3.80355012009781,Humid subtropical
JP_001140,35.2599999907673,135.4,JP,7.27652774617294,-2.25594869164337,Humid subtropical
JP_001142,35.2699999907725,135.55,JP,6.9952611449194,-2.08031294651654,Humid subtropical
JP_001146,35.1799999907259,135.66,JP,3.67654957094547,-5.11396934404272,Humid subtropical
JP_001149,35.0199999906431,135.73,JP,-6.1177816724424,-19.3966100745231,Humid subtropical
JP_001150,34.9299999905965,135.69,JP,-4.91275903346559,-18.3561714801927,Humid subtropical
JP_001151,34.8299999905447,135.76,JP,11.1359613949897,-3.34017450035904,Humid subtropical
JP_001154,34.9499999906069,135.46,JP,6.0201169078251,-4.92529490924975,Humid subtropical
JP_001155,34.8399999905499,135.5,JP,-4.0167661857244,-17.5422376069124,Humid subtropical
JP_001156,34.8099999905344,135.67,JP,0.265605409638473,-11.645071258595,Humid subtropical
JP_001157,34.7799999905189,135.44,JP,-4.09862207008769,-15.914830441946,Humid subtropical
JP_001161,34.6699999904621,135.68,JP,-0.618348290446504,-12.3692919859836,Humid subtropical
JP_001162,34.5499999904001,135.49,JP,-5.0574104248543,-21.9622817738136,Humid subtropical
JP_001165,34.419999990333,135.54,JP,-10.394124564074,-19.1801397299463,Humid subtropical
JP_001166,34.3799999903125,135.35,JP,-6.15430812212814,-16.0030378365412,Humid subtropical
JP_001173,35.469999990876,134.6,JP,1.3767553472499,-12.5581500319529,Humid subtropical
JP_001175,35.3299999908035,134.66,JP,-15.0355607717432,-26.7312476307202,Humid subtropical
JP_001178,35.1699999907207,134.79,JP,-7.48930843864434,-22.9708761685411,Humid subtropical
JP_001179,35.1499999907103,135.05,JP,2.72372254409179,-7.60751619899889,Humid subtropical
JP_001184,34.9499999906069,134.75,JP,20.4713371465236,0.587204744323839,Humid subtropical
JP_001185,34.9999999906327,135.0,JP,4.20717270241478,-6.98558229186483,Humid subtropical
JP_001186,35.0199999906431,135.29,JP,-7.49922685894455,-17.095447228857,Humid subtropical
JP_001187,34.8599999905602,134.38,JP,20.189149751589,3.74174883952696,Humid subtropical
JP_001192,34.8899999905758,135.21,JP,19.2130055715625,-0.531849927033253,Humid subtropical
JP_001193,34.8299999905447,135.29,JP,-11.2707176093309,-25.3743236578189,Humid subtropical
JP_001194,34.7799999905189,135.01,JP,36.6702549842964,26.2468931988009,Humid subtropical
JP_001209,34.3399999902918,134.91,JP,-19.1841152774049,-34.4265316493257,Humid subtropical
JP_001213,34.6899999904724,135.83,JP,2.7953487955993,-9.48904613491372,Humid subtropical
JP_001214,34.599999990426,135.95,JP,-1.61589504088287,-13.3976478682917,Humid subtropical
JP_001215,34.5499999904001,135.78,JP,3.1156556362228,-12.817593672319,Humid subtropical
JP_001216,34.5199999903846,136.16,JP,-13.1630270673723,-16.8728690125101,Humid subtropical
