station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end
DE_000658,49.212799996691,7.1077,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,26.0,37.6,47.0,58.0,Oceanic,312.0,340.0,28.0,19.70842,1996-06-20 12:00:00,2016-03-05 23:00:00
DE_000665,52.1041999973885,8.7521,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,26.1,38.7,49.1,61.8,Oceanic,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000668,54.3278999978033,8.603,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,23.9,35.3,44.8,56.4,Oceanic,112.0,400.0,75.0,16.26705,1999-11-30 11:00:00,2016-03-06 23:00:00
DE_000676,50.5678999970415,11.8041,DE,436,0.823805541741647,0.282783004098905,0.0444598293327016,24.5,36.6,45.5,55.6,Humid continental,377.0,180.0,22.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000677,54.5274999978359,9.5486,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,23.9,35.3,44.8,56.4,Oceanic,112.0,400.0,75.0,20.51472,1995-09-01 00:00:00,2016-03-06 23:00:00
DE_000685,50.6545999970625,10.7693,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,26.4,39.1,49.6,62.5,Humid continental,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000704,53.6424999976857,11.3872,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,20.6,30.6,38.8,48.8,Humid continental,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000706,52.8910999975465,11.7297,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,21.9,32.3,41.1,51.7,Humid continental,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000719,52.9603999975598,9.7931,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,26.7,39.6,50.2,63.2,Oceanic,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000734,48.6656999965372,9.8646,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,24.0,34.7,43.3,53.5,Oceanic,312.0,340.0,28.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000736,48.8274999965835,12.5598,DE,195,0.765662356513913,0.25595663074479,0.257998187525276,24.6,38.1,52.9,74.4,Humid continental,378.0,120.0,10.0,19.36402,1996-10-24 07:00:00,2016-03-05 23:00:00
DE_000740,48.8281999965837,9.2,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,25.1,36.3,45.3,56.0,Oceanic,312.0,340.0,28.0,17.76101,1998-06-01 19:00:00,2016-03-05 23:00:00
DE_000741,48.6882999965437,9.2235,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,25.3,36.7,45.8,56.5,Oceanic,312.0,340.0,28.0,20.42003,1995-10-04 14:00:00,2016-03-05 23:00:00
DE_000749,53.7609999977067,12.5574,DE,494,0.797324690491208,0.279333410640215,0.131521596632586,22.2,33.9,44.1,56.8,Humid continental,372.0,460.0,25.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000753,49.4737999967619,7.0386,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,26.6,38.5,48.0,59.3,Oceanic,312.0,340.0,28.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000771,53.7443999977038,14.0697,DE,494,0.797324690491208,0.279333410640215,0.131521596632586,24.6,37.7,49.0,63.1,Humid continental,372.0,460.0,25.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000775,48.3836999964551,9.9524,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,22.0,31.8,39.7,49.1,Oceanic,312.0,340.0,28.0,19.00205,1995-09-01 00:00:00,2014-09-01 11:00:00
DE_000776,52.1600999974001,11.1759,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,23.1,34.1,43.3,54.5,Humid continental,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000799,51.5039999972591,9.1118,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,24.7,36.6,46.5,58.5,Oceanic,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000800,53.5195999976637,12.6654,DE,494,0.797324690491208,0.279333410640215,0.131521596632586,25.9,39.6,51.4,66.3,Humid continental,372.0,460.0,25.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000805,49.6662999968131,12.1845,DE,436,0.823805541741647,0.282783004098905,0.0444598293327016,29.5,44.1,54.8,66.9,Humid continental,377.0,180.0,22.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000812,49.3757999967355,8.1213,DE,568,0.834331006564363,0.246776360534789,0.0874196526827433,20.9,30.3,37.8,46.7,Oceanic,312.0,340.0,28.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000815,49.0113999966353,10.9319,DE,195,0.765662356513913,0.25595663074479,0.257998187525276,23.2,35.9,49.9,70.2,Oceanic,378.0,120.0,10.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000822,51.8453999973336,10.7686,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,21.9,32.4,41.1,51.7,Alpine & subarctic,112.0,400.0,75.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000831,52.1206999973919,12.4585,DE,494,0.797324690491208,0.279333410640215,0.131521596632586,29.5,45.1,58.7,75.6,Humid continental,372.0,460.0,25.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000839,51.889199997343,12.6445,DE,494,0.797324690491208,0.279333410640215,0.131521596632586,23.1,35.4,46.0,59.3,Humid continental,372.0,460.0,25.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000848,49.7702999968405,9.9577,DE,202,0.827112393039828,0.253296424198859,0.0968876774962966,22.1,32.4,40.8,50.8,Humid continental,379.0,980.0,11.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000864,50.7313999970809,13.7516,DE,436,0.823805541741647,0.282783004098905,0.0444598293327016,30.9,46.1,57.4,70.1,Humid continental,377.0,180.0,22.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000866,49.0279999966399,13.2385,DE,195,0.765662356513913,0.25595663074479,0.257998187525276,29.9,46.3,64.3,90.5,Humid continental,378.0,120.0,10.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000869,53.3880999976398,7.2287,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,24.1,35.7,45.4,57.1,Oceanic,112.0,400.0,75.0,18.67956,1997-07-01 07:00:00,2016-03-05 23:00:00
DE_000871,48.5450999965024,13.3531,DE,195,0.765662356513913,0.25595663074479,0.257998187525276,30.1,46.5,64.6,91.0,Humid continental,378.0,120.0,10.0,19.15788,1997-01-07 14:00:00,2016-03-05 23:00:00
DE_000872,49.946199996886,7.2645,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,25.3,37.4,47.5,59.8,Oceanic,112.0,400.0,75.0,17.35307,1998-10-28 19:00:00,2016-03-05 23:00:00
DE_000873,49.5089999967713,8.5541,DE,202,0.827112393039828,0.253296424198859,0.0968876774962966,23.5,34.4,43.2,53.9,Oceanic,379.0,980.0,11.0,20.51198,1995-09-01 00:00:00,2016-03-05 23:00:00
DE_000886,54.1653999977762,10.3519,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,21.9,32.4,41.1,51.7,Humid continental,112.0,400.0,75.0,16.38216,1999-10-19 10:00:00,2016-03-06 23:00:00
DE_000894,51.8663999973381,9.2709,DE,1553,0.819483141779922,0.259698088521349,0.107262817678031,23.9,35.4,44.9,56.5,Oceanic,112.0,400.0,75.0,15.39379,2000-10-13 10:00:00,2016-03-05 23:00:00
ES_000059,42.3421499942365,2.83423,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,52.3,79.6,100.9,125.7,Mediterranean,351.0,1000.0,13.0,19.98791,1996-01-05 10:00:00,2015-12-31 23:00:00
ES_000060,41.9686699940721,2.41404,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,42.0,63.9,81.0,100.9,Oceanic,351.0,1000.0,13.0,19.98802,1996-01-05 09:00:00,2015-12-31 23:00:00
ES_000061,41.7389399939695,2.69436,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,32.5,49.4,62.6,78.0,Mediterranean,351.0,1000.0,13.0,19.98802,1996-01-05 09:00:00,2015-12-31 23:00:00
ES_000062,41.6186499939154,2.36114,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,39.6,60.3,76.4,95.1,Mediterranean,351.0,1000.0,13.0,19.98814,1996-01-05 08:00:00,2015-12-31 23:00:00
ES_000063,42.2218899941838,2.2427,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,37.4,56.9,72.1,89.8,Oceanic,351.0,1000.0,13.0,19.96555,1996-01-13 14:00:00,2015-12-31 23:00:00
ES_000077,40.7865199935337,0.74264,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,50.3,76.7,97.1,121.0,Mediterranean,351.0,1000.0,13.0,16.80869,1992-04-30 01:00:00,2009-02-19 09:00:00
ES_000087,42.2647699942026,1.76218,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,41.1,62.7,79.4,98.9,Oceanic,351.0,1000.0,13.0,16.80607,1999-03-12 14:00:00,2015-12-31 23:00:00
ES_000096,41.6490799939291,2.75209,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,38.5,58.7,74.4,92.7,Mediterranean,351.0,1000.0,13.0,15.31405,1990-01-10 00:00:00,2005-05-04 10:00:00
ES_000133,41.6123599939126,2.17099,ES,238,0.808765448580762,0.29274860253127,0.0717458273493331,38.8,59.2,74.9,93.3,Oceanic,351.0,1000.0,13.0,16.20614,1990-12-23 01:00:00,2007-03-08 07:00:00
FR_000001,48.6083299965207,4.22333,FR,202,0.827112393039828,0.253296424198859,0.0968876774962966,21.7,31.8,39.9,49.8,Oceanic,379.0,980.0,11.0,18.58453,1992-06-01 00:00:00,2010-12-31 23:00:00
FR_000002,48.5033299964903,3.74833,FR,202,0.827112393039828,0.253296424198859,0.0968876774962966,19.2,28.2,35.4,44.1,Oceanic,379.0,980.0,11.0,18.58453,1992-06-01 00:00:00,2010-12-31 23:00:00
FR_000003,43.3049999946469,1.94833,FR,238,0.808765448580762,0.29274860253127,0.0717458273493331,29.5,45.0,57.0,71.0,Oceanic,351.0,1000.0,13.0,17.99863,1993-01-01 00:00:00,2010-12-31 23:00:00
FR_000010,47.6283299962258,4.33,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,21.8,31.5,39.3,48.6,Oceanic,312.0,340.0,28.0,18.25051,1992-10-01 00:00:00,2010-12-31 23:00:00
FR_000011,47.0483299960402,4.84167,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,21.2,30.8,38.4,47.4,Oceanic,312.0,340.0,28.0,19.48802,1991-07-07 00:00:00,2010-12-31 23:00:00
FR_000013,46.0933299957166,2.02833,FR,202,0.827112393039828,0.253296424198859,0.0968876774962966,29.8,43.7,54.9,68.5,Oceanic,379.0,980.0,11.0,15.00068,1996-01-01 00:00:00,2010-12-31 23:00:00
FR_000018,45.0083299953222,5.29167,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,38.3,55.5,69.2,85.5,Humid continental,312.0,340.0,28.0,16.09035,1994-11-29 00:00:00,2010-12-31 23:00:00
FR_000023,44.5433299951445,-0.32667,FR,85,0.823113270841629,0.268814999569632,0.0759407135787282,29.9,44.3,55.6,68.8,Oceanic,375.0,1000.0,5.0,19.3347,1991-09-01 00:00:00,2010-12-31 23:00:00
FR_000029,48.4533299964756,5.39,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,26.9,38.9,48.6,60.0,Oceanic,312.0,340.0,28.0,17.99863,1993-01-01 00:00:00,2010-12-31 23:00:00
FR_000030,48.4516699964751,-0.18167,FR,202,0.827112393039828,0.253296424198859,0.0968876774962966,22.4,32.7,41.2,51.3,Oceanic,379.0,980.0,11.0,16.00274,1994-12-31 00:00:00,2010-12-31 23:00:00
FR_000031,48.7483299965609,5.40333,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,24.1,34.9,43.6,53.8,Oceanic,312.0,340.0,28.0,18.91034,1992-02-03 00:00:00,2010-12-31 23:00:00
FR_000033,48.7666699965662,7.305,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,24.6,35.6,44.4,54.8,Oceanic,312.0,340.0,28.0,22.42026,1988-07-31 00:00:00,2010-12-31 23:00:00
FR_000034,45.7983299956122,2.99167,FR,238,0.808765448580762,0.29274860253127,0.0717458273493331,31.9,48.7,61.6,76.8,Alpine & subarctic,351.0,1000.0,13.0,17.1499,1993-11-07 00:00:00,2010-12-31 23:00:00
FR_000035,48.581669996513,7.76833,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,25.3,36.7,45.8,56.5,Oceanic,312.0,340.0,28.0,20.0,1991-01-01 00:00:00,2010-12-31 23:00:00
FR_000037,44.9066699952838,4.42,FR,568,0.834331006564363,0.246776360534789,0.0874196526827433,43.0,62.3,77.7,96.0,Humid continental,312.0,340.0,28.0,16.99932,1994-01-01 00:00:00,2010-12-31 23:00:00
FR_000039,48.7499999965614,2.11333,FR,202,0.827112393039828,0.253296424198859,0.0968876774962966,27.9,40.8,51.3,63.9,Oceanic,379.0,980.0,11.0,17.99863,1993-01-01 00:00:00,2010-12-31 23:00:00
FR_000042,43.1033299945626,5.93,FR,238,0.808765448580762,0.29274860253127,0.0717458273493331,44.8,68.3,86.5,107.7,Mediterranean,351.0,1000.0,13.0,17.99863,1993-01-01 00:00:00,2010-12-31 23:00:00
FR_000043,46.6199999958978,-1.63167,FR,85,0.823113270841629,0.268814999569632,0.0759407135787282,25.9,38.4,48.2,59.6,Oceanic,375.0,1000.0,5.0,17.99863,1993-01-01 00:00:00,2010-12-31 23:00:00
FR_000044,46.6466699959069,0.50167,FR,202,0.827112393039828,0.253296424198859,0.0968876774962966,25.1,36.8,46.3,57.7,Oceanic,379.0,980.0,11.0,18.33265,1992-09-01 00:00:00,2010-12-31 23:00:00
FR_000055,-21.049999985801,164.83333,FR,138,0.83828741492959,0.285775907491741,-0.0115909214516841,73.1,107.7,130.6,154.8,Tropical,365.0,1000.0,7.0,15.50445,1995-07-01 00:00:00,2010-12-31 23:00:00
IE_000002,54.2279999977867,-10.007,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,19.4,26.5,31.9,38.3,Oceanic,11.0,360.0,32.0,54.28017,1956-09-20 04:00:00,2010-12-31 23:00:00
IE_000008,55.3719999979659,-7.34,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,16.2,22.1,26.7,31.9,Oceanic,11.0,360.0,32.0,30.65651,1989-01-03 18:00:00,2019-09-01 00:00:00
IE_000014,53.7099999976977,-8.992,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,19.3,26.3,31.7,38.0,Oceanic,11.0,360.0,32.0,30.65697,1989-01-03 14:00:00,2019-09-01 00:00:00
IE_000016,54.2279999977867,-10.007,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,18.3,24.9,30.1,36.0,Oceanic,11.0,360.0,32.0,30.65708,1989-01-03 13:00:00,2019-09-01 00:00:00
IE_000017,54.1829999977791,-7.233,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,17.5,24.5,31.1,39.7,Oceanic,7.0,160.0,14.0,60.35706,1951-01-01 15:00:00,2011-05-12 00:00:00
IE_000019,53.7109999976979,-8.991,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,19.3,26.3,31.7,38.0,Oceanic,11.0,360.0,32.0,63.24561,1950-01-01 13:00:00,2013-03-31 23:00:00
IE_000020,53.3259999976284,-9.901,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,18.0,24.6,29.7,35.6,Oceanic,11.0,360.0,32.0,15.08271,2004-08-01 02:00:00,2019-09-01 00:00:00
IE_000021,53.5369999976669,-7.362,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,17.6,24.6,31.2,39.8,Oceanic,7.0,160.0,14.0,58.26614,1950-01-01 17:00:00,2008-04-08 09:00:00
IE_000023,52.6649999975024,-7.269,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,18.2,25.5,32.3,41.2,Oceanic,7.0,160.0,14.0,50.84668,1957-06-03 16:00:00,2008-04-08 09:00:00
IE_000024,53.3059999976247,-6.439,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,18.7,26.2,33.2,42.3,Oceanic,7.0,160.0,14.0,55.66336,1964-01-02 00:00:00,2019-09-01 00:00:00
IE_000025,52.8609999975407,-6.915,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,19.6,27.4,34.8,44.4,Oceanic,7.0,160.0,14.0,16.03936,2003-08-17 16:00:00,2019-09-01 00:00:00
IE_000026,51.846999997334,-8.486,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,22.4,30.6,36.9,44.2,Oceanic,11.0,360.0,32.0,57.41786,1962-04-01 04:00:00,2019-09-01 00:00:00
IE_000028,53.0899999975844,-7.89,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,18.0,25.3,32.0,40.8,Oceanic,7.0,160.0,14.0,55.15298,1954-10-01 10:00:00,2009-11-26 00:00:00
IE_000029,53.9059999977319,-8.817,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,19.2,26.2,31.6,37.9,Oceanic,11.0,360.0,32.0,23.08134,1996-08-01 14:00:00,2019-09-01 00:00:00
IE_000031,53.4279999976471,-6.241,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,19.2,27.0,34.2,43.6,Oceanic,7.0,160.0,14.0,77.83105,1941-11-01 06:00:00,2019-09-01 00:00:00
IE_000032,55.3719999979659,-7.339,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,15.6,21.3,25.7,30.8,Oceanic,11.0,360.0,32.0,55.67077,1955-05-01 06:00:00,2010-12-31 23:00:00
IE_000033,52.1639999974009,-8.264,IE,904,0.867180124139089,0.205157291974573,0.0665843421182921,21.4,29.3,35.3,42.2,Oceanic,11.0,360.0,32.0,16.04027,2003-08-17 08:00:00,2019-09-01 00:00:00
IE_000036,53.5369999976669,-7.362,IE,552,0.840700208620499,0.205819801768514,0.167564380572649,17.8,25.0,31.7,40.4,Oceanic,7.0,160.0,14.0,30.65902,1989-01-02 20:00:00,2019-09-01 00:00:00
IN_000003,14.2219999873484,76.4,IN,293,0.821271177833552,0.273783330279429,0.0713698616769447,53.8,80.1,100.5,124.3,Arid hot,144.0,480.0,8.0,46.95642,1969-08-17 04:00:00,2016-07-31 23:00:00
IN_000005,10.9933999892732,76.9432,IN,181,0.832051163704573,0.256487197180459,0.0731222485341143,60.1,87.7,109.1,134.2,Tropical,138.0,200.0,4.0,46.88946,1969-02-09 15:00:00,2015-12-31 23:00:00
IN_000006,11.7445999887599,79.768,IN,218,0.867487522488446,0.267274539537107,-0.088941813573029,75.5,106.6,124.4,141.6,Tropical,142.0,340.0,5.0,47.7277,1969-02-08 11:00:00,2016-10-31 23:00:00
IN_000008,30.3209999883115,78.0266,IN,229,0.801718294650856,0.308670934695822,0.0620875323614012,101.2,156.6,198.8,247.5,Tropical,148.0,1000.0,6.0,45.96578,1969-01-13 00:00:00,2014-12-31 23:00:00
IN_000009,15.4289999868237,75.629,IN,293,0.821271177833552,0.273783330279429,0.0713698616769447,53.4,79.5,99.8,123.4,Arid hot,144.0,480.0,8.0,43.75165,1969-04-01 17:00:00,2012-12-31 23:00:00
IN_000010,16.5109999864461,80.746,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,62.5,92.2,117.0,147.3,Tropical,141.0,1000.0,14.0,47.05339,1969-04-11 18:00:00,2016-04-30 23:00:00
IN_000014,26.1439999866801,91.7362,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,77.7,114.6,145.5,183.1,Tropical,141.0,1000.0,14.0,40.9635,1969-01-14 02:00:00,2009-12-31 23:00:00
IN_000015,29.1699999878032,75.719,IN,229,0.801718294650856,0.308670934695822,0.0620875323614012,68.3,105.7,134.2,167.1,Arid hot,148.0,1000.0,6.0,37.60917,1970-05-23 06:00:00,2007-12-31 23:00:00
IN_000017,17.3869999862046,78.4916,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,62.6,92.4,117.2,147.5,Arid hot,141.0,1000.0,14.0,45.37748,1969-03-15 21:00:00,2014-07-31 23:00:00
IN_000018,24.8129999863111,93.95,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,49.4,72.9,92.5,116.4,Tropical,141.0,1000.0,14.0,40.96315,1969-01-14 05:00:00,2009-12-31 23:00:00
IN_000020,26.9219999869342,75.7788,IN,229,0.801718294650856,0.308670934695822,0.0620875323614012,56.2,87.0,110.5,137.5,Arid hot,148.0,1000.0,6.0,44.7869,1969-03-19 14:00:00,2013-12-31 23:00:00
IN_000025,16.9889999863072,82.247,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,73.6,108.6,137.8,173.5,Tropical,141.0,1000.0,14.0,46.99019,1969-05-04 20:00:00,2016-04-30 23:00:00
IN_000027,10.9127999893306,79.8448,IN,218,0.867487522488446,0.267274539537107,-0.088941813573029,78.3,110.6,129.1,146.9,Tropical,142.0,340.0,5.0,41.72325,1975-07-11 14:00:00,2017-03-31 23:00:00
IN_000029,10.2381099898273,77.4891,IN,181,0.832051163704573,0.256487197180459,0.0731222485341143,60.7,88.6,110.3,135.6,Tropical,138.0,200.0,4.0,48.49509,1969-01-01 04:00:00,2017-06-30 23:00:00
IN_000032,16.1699999865556,81.1299,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,75.1,110.9,140.7,177.1,Tropical,141.0,1000.0,14.0,41.65937,1969-05-04 22:00:00,2010-12-31 23:00:00
IN_000036,12.9880999879962,80.1765,IN,218,0.867487522488446,0.267274539537107,-0.088941813573029,80.6,113.8,132.9,151.2,Tropical,142.0,340.0,5.0,48.18891,1969-01-22 00:00:00,2017-03-31 23:00:00
IN_000038,19.228799985882,72.8541,IN,293,0.821271177833552,0.273783330279429,0.0713698616769447,108.1,161.0,202.0,249.9,Tropical,144.0,480.0,8.0,44.74344,1969-04-04 11:00:00,2013-12-31 23:00:00
IN_000040,21.1089999858022,79.057,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,69.5,102.7,130.3,163.9,Tropical,141.0,1000.0,14.0,42.76044,1969-03-28 18:00:00,2011-12-31 23:00:00
IN_000041,14.4424999872445,79.9864,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,68.2,100.6,127.7,160.7,Tropical,141.0,1000.0,14.0,47.23945,1969-05-05 19:00:00,2016-07-31 23:00:00
IN_000042,28.6447999875842,77.2167,IN,229,0.801718294650856,0.308670934695822,0.0620875323614012,70.2,108.6,137.8,171.6,Arid hot,148.0,1000.0,6.0,45.96635,1969-01-12 19:00:00,2014-12-31 23:00:00
IN_000043,18.6724999859533,78.094,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,60.2,88.8,112.7,141.8,Tropical,141.0,1000.0,14.0,46.436,1969-01-03 06:00:00,2015-06-11 23:00:00
IN_000044,14.6809999871361,77.6005,IN,293,0.821271177833552,0.273783330279429,0.0713698616769447,60.4,90.0,112.9,139.6,Arid hot,144.0,480.0,8.0,45.82637,1969-06-02 22:00:00,2015-03-31 23:00:00
IN_000046,15.5056999867941,80.0499,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,74.1,109.4,138.8,174.6,Tropical,141.0,1000.0,14.0,46.24595,1970-04-02 16:00:00,2016-06-30 23:00:00
IN_000047,20.4890899858016,74.027,IN,229,0.801718294650856,0.308670934695822,0.0620875323614012,53.9,83.4,105.9,131.8,Arid hot,148.0,1000.0,6.0,36.58111,1969-06-02 18:00:00,2005-12-31 23:00:00
IN_000048,9.2829999905799,79.2,IN,218,0.867487522488446,0.267274539537107,-0.088941813573029,71.1,100.5,117.2,133.5,Tropical,142.0,340.0,5.0,47.98871,1969-01-05 03:00:00,2016-12-31 23:00:00
IN_000049,15.4966999867975,73.8278,IN,293,0.821271177833552,0.273783330279429,0.0713698616769447,90.3,134.5,168.8,208.8,Tropical,144.0,480.0,8.0,47.77321,1969-03-24 20:00:00,2016-12-31 23:00:00
IN_000052,22.3079999858756,70.8007,IN,229,0.801718294650856,0.308670934695822,0.0620875323614012,80.2,124.0,157.5,196.0,Arid hot,148.0,1000.0,6.0,42.57985,1969-06-02 17:00:00,2011-12-31 23:00:00
IN_000053,18.7617999859403,79.4809,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,69.1,102.1,129.5,163.0,Tropical,141.0,1000.0,14.0,41.99213,1969-01-03 09:00:00,2010-12-31 23:00:00
IN_000054,20.6556999857992,86.3427,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,90.4,133.5,169.4,213.2,Tropical,141.0,1000.0,14.0,37.41809,1971-08-02 01:00:00,2008-12-31 23:00:00
IN_000057,17.6598999861411,75.9063,IN,293,0.821271177833552,0.273783330279429,0.0713698616769447,56.5,84.1,105.5,130.5,Arid hot,144.0,480.0,8.0,47.13005,1969-03-14 18:00:00,2016-04-30 23:00:00
IN_000059,8.52409999121706,76.9366,IN,181,0.832051163704573,0.256487197180459,0.0731222485341143,79.3,115.8,144.1,177.2,Tropical,138.0,200.0,4.0,45.89824,1969-02-06 16:00:00,2014-12-31 23:00:00
IN_000060,10.804999989408,78.6852,IN,181,0.832051163704573,0.256487197180459,0.0731222485341143,69.9,102.1,127.1,156.3,Tropical,138.0,200.0,4.0,47.98654,1969-01-05 22:00:00,2016-12-31 23:00:00
IN_000061,25.3215999864417,82.9872,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,78.1,115.3,146.3,184.1,Tropical,141.0,1000.0,14.0,45.9465,1971-01-21 01:00:00,2016-12-31 23:00:00
IN_000065,20.2719999858075,85.834,IN,554,0.820736341603293,0.256751984170489,0.109786199951792,85.2,125.7,159.5,200.7,Tropical,141.0,1000.0,14.0,48.25359,1969-04-30 09:00:00,2017-07-31 23:00:00
ISD_006384,32.0089999891138,-81.146,ISD,916,0.857372778345272,0.259629632965784,-0.0289192480364445,64.6,91.9,109.5,127.6,Humid subtropical,18.0,360.0,22.0,44.58522,1948-06-01 06:00:00,1992-12-31 23:00:00
JP_000009,45.2499999954125,141.85,JP,625,0.808200719663934,0.279210018665097,0.100538095328871,31.7,47.9,61.3,77.3,Humid continental,300.0,100.0,20.0,31.14944,1977-11-07 17:00:00,2009-01-01 00:00:00
JP_000011,45.1099999953604,141.76,JP,625,0.808200719663934,0.279210018665097,0.100538095328871,37.5,56.7,72.5,91.5,Humid continental,300.0,100.0,20.0,32.64476,1976-05-10 13:00:00,2009-01-01 00:00:00
JP_000012,45.1299999953678,142.35,JP,625,0.808200719663934,0.279210018665097,0.100538095328871,32.1,48.5,62.0,78.3,Humid continental,300.0,100.0,20.0,32.67169,1976-04-30 17:00:00,2009-01-01 00:00:00
JP_000013,44.9699999953077,142.28,JP,625,0.808200719663934,0.279210018665097,0.100538095328871,33.1,50.0,63.9,80.7,Humid continental,300.0,100.0,20.0,32.65537,1976-05-06 16:00:00,2009-01-01 00:00:00
JP_000015,44.8399999952585,142.48,JP,340,0.8351710543257,0.267807652568468,0.0373491674443819,35.3,51.7,63.7,77.0,Humid continental,297.0,60.0,11.0,32.65298,1976-05-07 13:00:00,2009-01-01 00:00:00
