,station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end,rp10_vs_PXR2,rp100_vs_PXR2
1743,JP_001559,33.14999999,129.73,JP,1262,0.858474511,0.253433552,-0.019326865,48.7,69,82.3,96.2,Humid subtropical,224,180,42,26.24778,01/01/1976 01:00,01/04/2002 00:00,NA,NA
1744,JP_001564,32.91999999,129.91,JP,1262,0.858474511,0.253433552,-0.019326865,45.4,64.3,76.6,89.5,Humid subtropical,224,180,42,32.69313,22/04/1976 21:00,01/01/2009 00:00,-29.36864876,-25.10349653
1745,JP_001566,32.83999999,130.05,JP,1262,0.858474511,0.253433552,-0.019326865,50.3,71.3,84.9,99.3,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-22.00225673,-15.71669829
1746,JP_001568,32.72999999,129.87,JP,1262,0.858474511,0.253433552,-0.019326865,48.6,68.9,82.1,96,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-33.30976553,-27.31130363
1747,JP_001569,32.73999999,130.25,JP,1262,0.858474511,0.253433552,-0.019326865,51.4,72.8,86.8,101.4,Humid subtropical,224,180,42,26.91581,01/01/1976 01:00,01/12/2002 00:00,NA,NA
1748,JP_001573,32.77999999,130.37,JP,1262,0.858474511,0.253433552,-0.019326865,47.1,66.7,79.5,93,Humid subtropical,224,180,42,30.24778,01/01/1976 01:00,01/04/2006 00:00,-25.70780766,-19.28985369
1749,JP_001576,32.68999999,128.83,JP,1262,0.858474511,0.253433552,-0.019326865,52.1,73.8,88,102.9,Humid subtropical,224,180,42,33.00194,01/01/1976 02:00,01/01/2009 00:00,-21.67046452,-13.90704446
1750,JP_001578,32.60999999,130.19,JP,1262,0.858474511,0.253433552,-0.019326865,40,56.7,67.5,79,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-42.03614375,-36.34833619
1751,JP_001581,33.41999999,129.99,JP,816,0.859880727,0.255325884,-0.029518933,48.4,68.5,81.4,94.8,Humid subtropical,222,80,26,33.00205,01/01/1976 01:00,01/01/2009 00:00,-29.70260314,-27.55109468
1752,JP_001583,33.26999999,129.88,JP,1262,0.858474511,0.253433552,-0.019326865,49.3,69.9,83.3,97.4,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-32.40740076,-28.6848476
1753,JP_001585,33.23999999,130.3,JP,816,0.859880727,0.255325884,-0.029518933,39.6,56.1,66.6,77.5,Humid subtropical,222,80,26,19.83299,01/01/1976 01:00,01/11/1995 00:00,NA,NA
1754,JP_001587,33.11999999,130,JP,1262,0.858474511,0.253433552,-0.019326865,48.6,68.9,82.1,96,Humid subtropical,224,180,42,31.83915,28/02/1977 19:00,01/01/2009 00:00,-30.63236126,-22.14052469
1755,JP_001588,33.17999999,130.13,JP,816,0.859880727,0.255325884,-0.029518933,41.4,58.6,69.6,81,Humid subtropical,222,80,26,33.00205,01/01/1976 01:00,01/01/2009 00:00,-23.9354472,-13.05530283
1756,JP_001592,33.11999999,130.69,JP,816,0.859880727,0.255325884,-0.029518933,45.5,64.4,76.6,89.1,Humid subtropical,222,80,26,33.00205,01/01/1976 01:00,01/01/2009 00:00,-24.16057799,-11.3729214
1757,JP_001593,33.09999999,131.07,JP,816,0.859880727,0.255325884,-0.029518933,43.7,61.9,73.6,85.6,Humid subtropical,222,80,26,33.00205,01/01/1976 01:00,01/01/2009 00:00,-23.12765842,-14.9655391
1758,JP_001594,32.90999999,130.51,JP,1262,0.858474511,0.253433552,-0.019326865,46,65.2,77.7,90.8,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-34.52813943,-27.74579536
1759,JP_001595,32.94999999,130.78,JP,816,0.859880727,0.255325884,-0.029518933,46.8,66.2,78.7,91.6,Humid subtropical,222,80,26,33.00205,01/01/1976 01:00,01/01/2009 00:00,-30.85761939,-23.9539533
1760,JP_001597,32.93999999,131.04,JP,1262,0.858474511,0.253433552,-0.019326865,46.5,65.8,78.5,91.8,Humid continental,224,180,42,30.97148,11/01/1978 17:00,01/01/2009 00:00,-35.53839112,-29.18582672
1761,JP_001598,32.80999999,130.71,JP,1262,0.858474511,0.253433552,-0.019326865,46.3,65.6,78.2,91.4,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-46.42686123,-40.9530134
1762,JP_001601,32.87999999,131.07,JP,1262,0.858474511,0.253433552,-0.019326865,48.8,69.1,82.4,96.3,Humid continental,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-45.92760064,-38.92340383
1763,JP_001602,32.81999999,131.13,JP,1262,0.858474511,0.253433552,-0.019326865,41.4,58.6,69.9,81.7,Humid continental,224,180,42,33.00194,01/01/1976 02:00,01/01/2009 00:00,-49.81883214,-44.90968745
1764,JP_001605,32.60999999,130.48,JP,1262,0.858474511,0.253433552,-0.019326865,42.4,60,71.5,83.6,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-53.66085999,-47.69710534
1765,JP_001606,32.64999999,130.81,JP,1262,0.858474511,0.253433552,-0.019326865,47.2,66.9,79.8,93.3,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-42.92772262,-36.25169692
1766,JP_001609,32.46999999,130.18,JP,1262,0.858474511,0.253433552,-0.019326865,42.6,60.4,71.9,84.1,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-51.59501704,-45.28667657
1767,JP_001610,32.46999999,130.61,JP,1262,0.858474511,0.253433552,-0.019326865,44.7,63.3,75.4,88.2,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-40.60031299,-34.12203505
1768,JP_001611,32.43999999,130.85,JP,1262,0.858474511,0.253433552,-0.019326865,45.4,64.3,76.7,89.6,Humid subtropical,224,180,42,27.8671,18/02/1981 14:00,01/01/2009 00:00,NA,NA
1769,JP_001613,32.35999999,130.51,JP,1262,0.858474511,0.253433552,-0.019326865,50.4,71.4,85.2,99.5,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-51.51706133,-48.01666496
1770,JP_001615,32.29999999,130.75,JP,1262,0.858474511,0.253433552,-0.019326865,48.5,68.7,81.9,95.7,Humid subtropical,224,180,42,18.06776,07/12/1990 19:00,01/01/2009 00:00,NA,NA
1771,JP_001617,32.19999999,130.41,JP,1262,0.858474511,0.253433552,-0.019326865,49,69.5,82.8,96.8,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-44.1057543,-36.87581679
1772,JP_001620,32.21999999,130.75,JP,1262,0.858474511,0.253433552,-0.019326865,42.6,60.4,72,84.2,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-40.59236062,-34.77474118
1773,JP_001622,32.22999999,130.91,JP,1262,0.858474511,0.253433552,-0.019326865,42.1,59.7,71.1,83.2,Humid subtropical,224,180,42,31.76021,29/03/1977 15:00,01/01/2009 00:00,-40.70934736,-34.41732099
1774,JP_001624,32.25999999,131.04,JP,582,0.852361727,0.248097473,0.017768409,44.5,63.2,76.4,90.8,Humid subtropical,225,100,19,32.6823,26/04/1976 20:00,01/01/2009 00:00,-33.65650451,-28.57650733
1775,JP_001625,32.19999999,130.03,JP,1262,0.858474511,0.253433552,-0.019326865,43.5,61.7,73.5,86,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-39.4818181,-29.02418108
1776,JP_001628,32.70999999,131.29,JP,1262,0.858474511,0.253433552,-0.019326865,39.7,56.2,67,78.3,Humid continental,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-43.97886661,-37.89887326
1777,JP_001629,32.77999999,131.45,JP,314,0.827302443,0.287422862,0.023379687,44.2,66,81.4,98.3,Humid continental,223,60,10,30.35558,24/08/1978 16:00,01/01/2009 00:00,NA,NA
1778,JP_001630,32.70999999,131.82,JP,582,0.852361727,0.248097473,0.017768409,44.5,63.2,76.4,90.8,Humid subtropical,225,100,19,31.89436,08/02/1977 15:00,01/01/2009 00:00,-55.88938897,-52.54740555
1779,JP_001631,32.63999999,131.16,JP,1262,0.858474511,0.253433552,-0.019326865,40.5,57.4,68.4,80,Humid continental,224,180,42,29.96943,12/01/1979 17:00,01/01/2009 00:00,-44.42573371,-38.55897684
1780,JP_001633,32.55999999,131.4,JP,582,0.852361727,0.248097473,0.017768409,45,63.9,77.2,91.8,Oceanic,225,100,19,32.6799,27/04/1976 17:00,01/01/2009 00:00,-53.84879615,-51.33831113
1781,JP_001634,32.51999999,131.34,JP,582,0.852361727,0.248097473,0.017768409,44.4,63.1,76.2,90.6,Oceanic,225,100,19,29.97947,09/01/1979 01:00,01/01/2009 00:00,-30.59525606,-22.65636597
1782,JP_001635,32.55999999,131.53,JP,582,0.852361727,0.248097473,0.017768409,44.7,63.6,76.8,91.3,Humid subtropical,225,100,19,21.84645,26/02/1987 15:00,01/01/2009 00:00,NA,NA
1783,JP_001637,32.46999999,131.16,JP,582,0.852361727,0.248097473,0.017768409,38.3,54.5,65.8,78.2,Humid subtropical,225,100,19,21.82466,06/03/1987 14:00,01/01/2009 00:00,NA,NA
1784,JP_001640,32.37999999,131.33,JP,582,0.852361727,0.248097473,0.017768409,52.7,75,90.6,107.7,Humid subtropical,225,100,19,29.9165,01/02/1979 01:00,01/01/2009 00:00,-37.93614244,-30.80712694
1785,JP_001642,32.22999999,131.15,JP,582,0.852361727,0.248097473,0.017768409,43.5,61.8,74.7,88.7,Humid subtropical,225,100,19,29.97513,10/01/1979 15:00,01/01/2009 00:00,-41.44854087,-35.25892188
1786,JP_001644,32.04999999,130.81,JP,582,0.852361727,0.248097473,0.017768409,44.2,62.9,76,90.3,Humid subtropical,225,100,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-43.51342621,-37.70972814
1787,JP_001646,31.94999999,130.84,JP,1144,0.874898537,0.235590333,-0.048788248,59.6,82,95.9,110,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-50.33366394,-46.66648985
1788,JP_001647,31.97999999,130.98,JP,582,0.852361727,0.248097473,0.017768409,40.6,57.8,69.8,83,Humid subtropical,225,100,19,24.75017,01/01/1976 01:00,01/10/2000 00:00,NA,NA
1789,JP_001649,31.94999999,131.16,JP,582,0.852361727,0.248097473,0.017768409,41.1,58.5,70.7,84,Humid subtropical,225,100,19,32.7107,16/04/1976 11:00,01/01/2009 00:00,-39.61762083,-37.22992898
1790,JP_001650,32.00999999,131.3,JP,582,0.852361727,0.248097473,0.017768409,41.6,59.1,71.4,84.9,Humid subtropical,225,100,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-27.92624206,-21.17522087
1791,JP_001652,31.84999999,130.95,JP,1144,0.874898537,0.235590333,-0.048788248,43.5,59.9,70.1,80.3,Humid subtropical,226,440,36,32.72701,10/04/1976 12:00,01/01/2009 00:00,-33.47914623,-28.10656922
1792,JP_001653,31.79999999,131.46,JP,582,0.852361727,0.248097473,0.017768409,50.7,72.1,87.1,103.5,Humid subtropical,225,100,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-34.68613631,-28.53072433
1793,JP_001655,31.72999999,131.08,JP,1144,0.874898537,0.235590333,-0.048788248,45.7,62.9,73.5,84.3,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-27.4509302,-19.35094553
1794,JP_001656,31.76999999,131.27,JP,582,0.852361727,0.248097473,0.017768409,42.2,59.9,72.4,86.1,Humid subtropical,225,100,19,32.72701,10/04/1976 12:00,01/01/2009 00:00,-35.40057564,-28.70809635
1795,JP_001657,31.63999999,131.25,JP,1144,0.874898537,0.235590333,-0.048788248,49.1,67.6,79,90.6,Humid subtropical,226,440,36,31.5057,30/06/1977 14:00,01/01/2009 00:00,NA,NA
1796,JP_001659,31.45999999,131.22,JP,1144,0.874898537,0.235590333,-0.048788248,43.6,60.1,70.2,80.5,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-31.96870693,-25.03269276
1797,JP_001660,32.02999999,130.2,JP,1262,0.858474511,0.253433552,-0.019326865,50.6,71.7,85.5,99.9,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-32.22020894,-27.33054126
1798,JP_001661,32.08999999,130.35,JP,1262,0.858474511,0.253433552,-0.019326865,45.7,64.7,77.1,90.1,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-40.39961148,-35.9345493
1799,JP_001662,32.04999999,130.63,JP,1262,0.858474511,0.253433552,-0.019326865,48.9,69.3,82.6,96.6,Humid subtropical,224,180,42,33.00205,01/01/1976 01:00,01/01/2009 00:00,-33.19700461,-26.16195694
1800,JP_001665,31.91999999,130.46,JP,1144,0.874898537,0.235590333,-0.048788248,52.9,72.8,85.1,97.6,Humid subtropical,226,440,36,32.75017,02/04/1976 01:00,01/01/2009 00:00,-34.23544109,-26.75553458
1801,JP_001668,31.83999999,130.31,JP,1144,0.874898537,0.235590333,-0.048788248,46.8,64.5,75.4,86.4,Humid subtropical,226,440,36,31.87486,15/02/1977 18:00,01/01/2009 00:00,-25.30370465,-19.77944775
1802,JP_001669,31.85999999,130.56,JP,1144,0.874898537,0.235590333,-0.048788248,47.1,64.8,75.8,86.9,Humid subtropical,226,440,36,32.453,18/06/1976 14:00,01/12/2008 00:00,-40.22172464,-35.97023623
1803,JP_001670,31.79999999,130.72,JP,1144,0.874898537,0.235590333,-0.048788248,45.6,62.8,73.4,84.2,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-39.51166541,-35.31155365
1804,JP_001671,31.72999999,130.47,JP,1144,0.874898537,0.235590333,-0.048788248,43.2,59.5,69.5,79.7,Humid subtropical,226,440,36,32.453,18/06/1976 14:00,01/12/2008 00:00,-25.6030886,-17.95365993
1805,JP_001672,31.66999999,130.33,JP,1144,0.874898537,0.235590333,-0.048788248,45.8,63,73.7,84.5,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-35.55230115,-31.42243655
1806,JP_001673,31.65999999,130.84,JP,1144,0.874898537,0.235590333,-0.048788248,48.1,66.2,77.4,88.7,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-30.24782157,-25.53922778
1807,JP_001674,31.50999999,130.46,JP,1144,0.874898537,0.235590333,-0.048788248,47.7,65.7,76.8,88.1,Humid subtropical,226,440,36,32.63358,13/04/1976 15:00,01/12/2008 00:00,-25.97643671,-20.75859679
1808,JP_001675,31.57999999,130.55,JP,1144,0.874898537,0.235590333,-0.048788248,44.2,60.9,71.2,81.6,Humid subtropical,226,440,36,18.1629,01/01/1976 01:00,01/03/1994 00:00,NA,NA
1809,JP_001678,31.58999999,130.85,JP,1144,0.874898537,0.235590333,-0.048788248,48.5,66.7,78,89.5,Humid subtropical,226,440,36,31.81211,10/03/1977 16:00,01/01/2009 00:00,-37.53577101,-33.48589314
1810,JP_001679,31.57999999,131,JP,1144,0.874898537,0.235590333,-0.048788248,40.6,55.9,65.4,75,Humid subtropical,226,440,36,31.79284,17/03/1977 17:00,01/01/2009 00:00,-44.57919422,-42.19356462
1811,JP_001680,31.40999999,130.32,JP,1144,0.874898537,0.235590333,-0.048788248,48.1,66.2,77.4,88.8,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-52.26783169,-50.35166933
1812,JP_001682,31.45999999,130.86,JP,1144,0.874898537,0.235590333,-0.048788248,53.5,73.6,86.1,98.7,Humid subtropical,226,440,36,31.5713,06/06/1977 15:00,01/01/2009 00:00,-40.61667249,-38.28629288
1813,JP_001683,31.47999999,131.09,JP,1144,0.874898537,0.235590333,-0.048788248,43.3,59.6,69.7,79.9,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-46.56421419,-43.10336424
1814,JP_001687,31.38999999,130.86,JP,1144,0.874898537,0.235590333,-0.048788248,48.5,66.8,78.1,89.5,Humid subtropical,226,440,36,31.84782,25/02/1977 15:00,01/01/2009 00:00,-43.24381963,-36.33986446
1815,JP_001689,31.33999999,130.94,JP,1144,0.874898537,0.235590333,-0.048788248,49.8,68.6,80.2,91.9,Humid subtropical,226,440,36,31.39334,10/08/1977 15:00,01/01/2009 00:00,-46.01806441,-41.45859798
1816,JP_001690,31.26999999,130.29,JP,1144,0.874898537,0.235590333,-0.048788248,50.1,69,80.6,92.4,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-47.4159268,-42.685733
1817,JP_001693,31.24999999,130.96,JP,1144,0.874898537,0.235590333,-0.048788248,50.7,69.8,81.5,93.5,Humid subtropical,226,440,36,31.48642,06/06/1977 15:00,01/12/2008 00:00,NA,NA
1818,JP_001694,31.27999999,131.06,JP,1144,0.874898537,0.235590333,-0.048788248,52,71.6,83.7,96,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-45.45172537,-38.89496844
1819,JP_001695,31.19999999,130.84,JP,1144,0.874898537,0.235590333,-0.048788248,49.2,67.7,79.1,90.7,Humid subtropical,226,440,36,31.87771,14/02/1977 17:00,01/01/2009 00:00,-46.90868493,-42.08593253
1820,JP_001696,31.08999999,130.69,JP,1144,0.874898537,0.235590333,-0.048788248,51,70.2,82.1,94.1,Humid subtropical,226,440,36,31.51107,28/06/1977 15:00,01/01/2009 00:00,-39.24588308,-32.82196715
1821,JP_001701,30.40999999,130.9,JP,1144,0.874898537,0.235590333,-0.048788248,60.8,83.7,97.9,112.2,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA
1822,JP_001702,30.38999999,130.66,JP,1144,0.874898537,0.235590333,-0.048788248,67.4,92.8,108.5,124.4,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-37.45761099,-28.40147268
1823,JP_001703,30.22999999,130.56,JP,1144,0.874898537,0.235590333,-0.048788248,53.1,73.1,85.5,98,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-42.93283933,-37.81315296
1824,JP_001706,28.37999999,129.5,JP,1144,0.874898537,0.235590333,-0.048788248,51.8,71.3,83.3,95.5,Humid subtropical,226,440,36,33.00205,01/01/1976 01:00,01/01/2009 00:00,-41.64707592,-38.09032162
1825,JP_001708,28.13999999,129.31,JP,738,0.855213167,0.238570079,0.029199346,50.5,71.2,86,102.5,Humid subtropical,227,660,24,33.00205,01/01/1976 01:00,01/01/2009 00:00,-34.97624176,-31.17930448
1826,JP_001710,27.67999999,128.97,JP,738,0.855213167,0.238570079,0.029199346,41.2,58.1,70.2,83.7,Humid subtropical,227,660,24,31.85056,24/02/1977 15:00,01/01/2009 00:00,-26.45931394,-19.26537216
1827,JP_001714,26.82999999,128.27,JP,738,0.855213167,0.238570079,0.029199346,47.9,67.6,81.7,97.3,Humid subtropical,227,660,24,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA
1828,JP_001719,26.62999999,128.16,JP,738,0.855213167,0.238570079,0.029199346,45.9,64.7,78.1,93.1,Humid subtropical,227,660,24,27.50342,01/07/1981 10:00,01/01/2009 00:00,NA,NA
1829,JP_001724,26.44999999,127.86,JP,738,0.855213167,0.238570079,0.029199346,46.1,65,78.5,93.6,Humid subtropical,227,660,24,30.75816,29/03/1977 15:00,01/01/2008 00:00,-34.93618856,-26.38644705
1830,JP_001727,26.33999999,126.8,JP,738,0.855213167,0.238570079,0.029199346,54.2,76.4,92.3,110,Humid subtropical,227,660,24,31.77698,23/03/1977 12:00,01/01/2009 00:00,-28.50648508,-20.01522939
1831,JP_001728,26.32999999,127.81,JP,738,0.855213167,0.238570079,0.029199346,54.6,77,93.1,110.9,Humid subtropical,227,660,24,33.00205,01/01/1976 01:00,01/01/2009 00:00,-25.80049741,-17.57994544
1832,JP_001735,26.14999999,127.77,JP,738,0.855213167,0.238570079,0.029199346,48.7,68.7,83,98.8,Humid subtropical,227,660,24,33.00205,01/01/1976 01:00,01/01/2009 00:00,-30.62409407,-20.65268997
1833,JP_001753,24.33999999,124.16,JP,118,0.851838942,0.241748218,0.034891615,58.5,82.9,100.6,120.4,Tropical,240,100,4,31.81702,08/03/1977 21:00,01/01/2009 00:00,-30.97753124,-20.77299464
1834,JP_001755,24.26999999,123.87,JP,118,0.851838942,0.241748218,0.034891615,57.7,81.8,99.2,118.7,Tropical,240,100,4,30.80219,14/03/1978 13:00,01/01/2009 00:00,-32.83533094,-23.31937503
1835,MY_000003,1.529999998,104.18,MY,213,0.885440818,0.188385354,0.030362563,64.4,85.2,100.2,116.9,Tropical,162,40,7,40.08818,31/08/1972 09:00,02/10/2012 13:00,NA,NA
1836,MY_000005,1.709999998,103.28,MY,619,0.87452244,0.222684566,-0.014069917,58.8,80.4,94.6,109.7,Tropical,153,420,21,16.23511,02/07/1996 12:00,26/09/2012 08:00,NA,NA
1837,MY_000006,1.709999998,103.29,MY,619,0.87452244,0.222684566,-0.014069917,48.6,66.4,78.2,90.6,Tropical,153,420,21,18.34132,28/02/1978 09:00,02/07/1996 12:00,NA,NA
1838,MY_000008,1.759999998,103.72,MY,619,0.87452244,0.222684566,-0.014069917,50.4,68.9,81.1,94,Tropical,153,420,21,38.18754,27/07/1974 09:00,03/10/2012 08:00,-33.62225831,-29.28429765
1839,MY_000011,1.849999998,103.47,MY,619,0.87452244,0.222684566,-0.014069917,53.8,73.6,86.7,100.5,Tropical,153,420,21,23.58111,05/03/1989 09:00,03/10/2012 08:00,NA,NA
1840,MY_000012,1.849999998,103.97,MY,619,0.87452244,0.222684566,-0.014069917,60.4,82.6,97.3,112.8,Tropical,153,420,21,42.27515,30/06/1970 09:00,08/10/2012 08:00,NA,NA
1841,MY_000016,2.019999998,103.33,MY,619,0.87452244,0.222684566,-0.014069917,51.4,70.3,82.8,96,Tropical,153,420,21,23.57575,05/12/1976 09:00,03/07/2000 09:00,NA,NA
1842,MY_000018,2.259999997,103.04,MY,619,0.87452244,0.222684566,-0.014069917,42.7,58.4,68.8,79.7,Tropical,153,420,21,24.65708,14/02/1988 09:00,11/10/2012 08:00,NA,NA
1843,MY_000019,2.249999997,103.13,MY,619,0.87452244,0.222684566,-0.014069917,51.9,71,83.5,96.8,Tropical,153,420,21,35.86037,28/11/1976 09:00,08/10/2012 08:00,NA,NA
1844,MY_000020,2.249999997,103.3,MY,619,0.87452244,0.222684566,-0.014069917,56,76.6,90.2,104.6,Tropical,153,420,21,32.11499,23/08/1980 09:00,04/10/2012 08:00,-37.04291103,-34.85679523
1845,MY_000021,2.229999998,103.6,MY,619,0.87452244,0.222684566,-0.014069917,52.7,72,84.8,98.3,Tropical,153,420,21,32.76934,01/01/1980 09:00,08/10/2012 08:00,-38.8787095,-36.80584393
1846,MY_000022,2.259999997,103.74,MY,619,0.87452244,0.222684566,-0.014069917,61.2,83.8,98.6,114.3,Tropical,153,420,21,42.2974,29/06/1970 09:00,15/10/2012 11:00,-15.27628145,-10.20456883
1847,MY_000023,2.379999997,103.02,MY,619,0.87452244,0.222684566,-0.014069917,45.6,62.4,73.5,85.1,Tropical,153,420,21,42.28611,29/06/1970 09:00,11/10/2012 08:00,-29.66504464,-25.13669574
1848,MY_000025,2.539999997,103.42,MY,619,0.87452244,0.222684566,-0.014069917,58.6,80.2,94.5,109.5,Tropical,153,420,21,37.70157,27/01/1975 01:00,09/10/2012 12:00,NA,NA
1849,MY_000103,2.699999997,102.23,MY,619,0.87452244,0.222684566,-0.014069917,52.2,71.4,84.1,97.4,Tropical,153,420,21,16.8379,15/06/1995 12:00,16/04/2012 12:00,NA,NA
1850,MY_000111,2.909999997,102.02,MY,619,0.87452244,0.222684566,-0.014069917,51.8,70.8,83.4,96.6,Tropical,153,420,21,17.25108,14/06/1995 12:00,13/09/2012 10:00,NA,NA
1851,MY_000113,2.819999997,102.45,MY,619,0.87452244,0.222684566,-0.014069917,60.1,82.1,96.7,112.1,Tropical,153,420,21,17.22998,22/06/1995 14:00,13/09/2012 19:00,NA,NA
1852,MY_000117,3.079999997,102.37,MY,619,0.87452244,0.222684566,-0.014069917,53.4,73,86,99.6,Tropical,153,420,21,17.22987,22/06/1995 13:00,13/09/2012 17:00,NA,NA
1853,MY_000143,3.719999996,101.75,MY,619,0.87452244,0.222684566,-0.014069917,43.8,60,70.6,81.8,Tropical,153,420,21,28.81063,14/10/1975 09:00,05/08/2004 10:00,NA,NA
1854,MY_000188,3.169999996,101.87,MY,619,0.87452244,0.222684566,-0.014069917,62.3,85.2,100.3,116.3,Tropical,153,420,21,42.29774,23/07/1970 09:00,08/11/2012 14:00,-29.57678172,-25.26640931
1855,MY_000193,3.439999996,101.66,MY,619,0.87452244,0.222684566,-0.014069917,56,76.6,90.2,104.5,Tropical,153,420,21,34.18549,30/08/1978 09:00,05/11/2012 14:00,-35.28176976,-28.34032523
1856,NC_000001,-21.47416999,165.5812,NC,488,0.841179906,0.25427402,0.045879056,46.5,67.2,82.4,99.7,Tropical,29,1000,20,23.04244,02/07/1991 00:00,17/07/2014 05:00,NA,NA
1857,NC_000004,-20.77699999,167.2405,NC,488,0.841179906,0.25427402,0.045879056,52.9,76.3,93.7,113.3,Tropical,29,1000,20,18.4149,01/08/1996 00:00,31/12/2014 00:00,NA,NA
1858,NC_000007,-22.01732999,166.2223,NC,488,0.841179906,0.25427402,0.045879056,26.5,38.3,47,56.9,Tropical,29,1000,20,18.99795,01/01/1996 01:00,31/12/2014 00:00,NA,NA
1859,NC_000009,-21.31816999,165.0022,NC,488,0.841179906,0.25427402,0.045879056,31.8,45.9,56.3,68.1,Tropical,29,1000,20,24.74036,04/04/1990 15:00,31/12/2014 00:00,NA,NA
1860,NC_000010,-22.14382999,166.5932,NC,488,0.841179906,0.25427402,0.045879056,41.2,59.5,73,88.3,Tropical,29,1000,20,25.41136,02/08/1989 13:00,31/12/2014 00:00,NA,NA
1861,NL_000001,52.171,4.43,NL,1445,0.807915554,0.281252765,0.097229919,15.1,23,29.3,36.9,Oceanic,30,280,52,44.00536,01/05/1972 01:00,02/05/2016 23:00,-55.31467451,-51.89412953
1862,NL_000004,52.318,4.79,NL,1445,0.807915554,0.281252765,0.097229919,15,22.7,29,36.5,Oceanic,30,280,52,46.06445,01/01/1971 00:00,24/01/2017 00:00,NA,NA
1863,NL_000005,52.644,4.979,NL,1445,0.807915554,0.281252765,0.097229919,15.4,23.4,29.8,37.6,Oceanic,30,280,52,17.8436,22/03/1999 16:00,24/01/2017 00:00,NA,NA
1864,NL_000007,52.506,4.603,NL,1445,0.807915554,0.281252765,0.097229919,16.4,24.9,31.8,40.1,Oceanic,30,280,52,15.73443,01/05/2001 01:00,24/01/2017 00:00,NA,NA
1865,NL_000008,52.1,5.18,NL,1445,0.807915554,0.281252765,0.097229919,17.2,26.1,33.3,42,Oceanic,30,280,52,66.06434,01/01/1951 01:00,24/01/2017 00:00,-54.1205822,-49.47789692
1866,NL_000009,52.13,5.274,NL,1445,0.807915554,0.281252765,0.097229919,15.1,22.8,29.1,36.7,Oceanic,30,280,52,34.46543,01/06/1974 01:00,17/11/2008 12:00,-46.5366149,-41.35147148
1867,NL_000011,52.458,5.52,NL,1445,0.807915554,0.281252765,0.097229919,18,27.2,34.8,43.8,Oceanic,30,280,52,25.45106,13/08/1991 01:00,24/01/2017 00:00,NA,NA
1868,NL_000012,53.224,5.752,NL,1445,0.807915554,0.281252765,0.097229919,16.7,25.3,32.3,40.7,Oceanic,30,280,52,42.65024,01/06/1974 01:00,24/01/2017 00:00,-42.41383464,-35.97897674
