"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end","rp10_vs_PXR2","rp100_vs_PXR2"
"1507","JP_001193",34.8299999905447,135.29,"JP",468,0.829851404050107,0.259654434991684,0.0735474854036635,63.6,93.2,116.2,143.2,"Humid subtropical",249,60,15,30.03514,"1976-03-18 17:00:00","2006-04-01 00:00:00",-2.37565582845798,-9.17610165701895
"1508","JP_001194",34.7799999905189,135.01,"JP",1870,0.851473526887233,0.249248791527074,0.0185648058982962,47.1,67,81,96.4,"Humid subtropical",284,520,61,31.03354,"1977-12-20 01:00:00","2009-01-01 00:00:00",-7.82185379248913,-13.5466207072496
"1509","JP_001202",34.6899999904724,135.18,"JP",1870,0.851473526887233,0.249248791527074,0.0185648058982962,52,74.1,89.5,106.5,"Humid subtropical",284,520,61,19.08556,"1976-01-01 01:00:00","1995-02-01 00:00:00",NA,NA
"1510","JP_001211",34.2699999902558,134.75,"JP",124,0.781466943723075,0.321495077954076,0.094533118319123,74.7,118.6,154.1,196.7,"Humid subtropical",255,40,6,25.10974,"1978-12-22 17:00:00","2004-02-01 00:00:00",NA,NA
"1511","JP_001213",34.6899999904724,135.83,"JP",468,0.829851404050107,0.259654434991684,0.0735474854036635,50.2,73.6,91.8,113,"Humid subtropical",249,60,15,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-7.95260293604587,-13.7135191228726
"1512","JP_001214",34.599999990426,135.95,"JP",468,0.829851404050107,0.259654434991684,0.0735474854036635,52.5,76.9,95.9,118.1,"Humid subtropical",249,60,15,32.61704,"1976-05-20 16:00:00","2009-01-01 00:00:00",-15.237502886445,-30.6600032891239
"1513","JP_001215",34.5499999904001,135.78,"JP",468,0.829851404050107,0.259654434991684,0.0735474854036635,48.6,71.2,88.8,109.4,"Humid subtropical",249,60,15,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-18.135982634128,-28.9231238362392
"1514","JP_001216",34.5199999903846,136.16,"JP",150,0.837563484490196,0.313218600429204,-0.0626293366062093,69.1,103.3,123.9,144.4,"Humid subtropical",256,40,5,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",11.4287864434194,-1.95368926696809
"1515","JP_001217",34.4999999903743,135.7,"JP",468,0.829851404050107,0.259654434991684,0.0735474854036635,55.1,80.7,100.7,124,"Humid subtropical",249,60,15,27.35546,"1981-08-24 11:00:00","2009-01-01 00:00:00",NA,NA
"1516","JP_001219",34.4899999903692,135.93,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,51.1,73.7,88.6,104.1,"Humid subtropical",250,40,9,32.65241,"1976-05-07 18:00:00","2009-01-01 00:00:00",-2.32261267595314,-9.83703454804145
"1517","JP_001222",34.3399999902918,135.7,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,50.1,72.4,86.9,102.2,"Humid subtropical",250,40,9,30.00137,"1976-01-01 01:00:00","2006-01-01 00:00:00",-6.5221912467463,-14.9942655218048
"1518","JP_001224",34.3799999903125,135.9,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,52,75.1,90.2,106.1,"Humid subtropical",250,40,9,17.9587,"1991-01-16 15:00:00","2009-01-01 00:00:00",NA,NA
"1519","JP_001228",34.1399999901889,136,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,101.7,144.9,172.9,201.9,"Humid subtropical",258,100,19,32.68047,"1976-04-27 12:00:00","2009-01-01 00:00:00",2.13694747358094,-16.5412979645497
"1520","JP_001231",34.0499999901426,135.79,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,79.7,113.6,135.5,158.3,"Humid subtropical",258,100,19,31.03183,"1977-12-20 16:00:00","2009-01-01 00:00:00",-21.9980324114851,-35.9705450257475
"1521","JP_001232",33.9199999900759,135.83,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,79.9,113.9,135.8,158.7,"Humid subtropical",258,100,19,32.71264,"1976-04-15 18:00:00","2009-01-01 00:00:00",NA,NA
"1522","JP_001233",34.349999990297,135.44,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,56.9,82.2,98.7,116,"Humid subtropical",250,40,9,32.67693,"1976-04-28 19:00:00","2009-01-01 00:00:00",NA,NA
"1523","JP_001234",34.3099999902764,135.53,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,55.4,80.1,96.2,113.1,"Humid subtropical",250,40,9,29.97947,"1979-01-09 01:00:00","2009-01-01 00:00:00",-14.9463145711556,-26.4183803748771
"1524","JP_001236",34.2299999902352,135.16,"JP",124,0.781466943723075,0.321495077954076,0.094533118319123,60.7,96.3,125.2,159.8,"Humid subtropical",255,40,6,18.00137,"1976-01-01 01:00:00","1994-01-01 00:00:00",NA,NA
"1525","JP_001237",34.2299999902352,135.16,"JP",124,0.781466943723075,0.321495077954076,0.094533118319123,63.5,100.8,131,167.2,"Humid subtropical",255,40,6,15.08556,"1993-12-01 01:00:00","2009-01-01 00:00:00",NA,NA
"1526","JP_001239",34.21999999023,135.59,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,62.1,89.7,107.8,126.7,"Humid subtropical",250,40,9,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-7.27202256427943,-18.0678903282313
"1527","JP_001241",34.0899999901631,135.43,"JP",269,0.849003049948988,0.270111163739773,-0.0187141684392734,74.2,107.1,128.7,151.3,"Humid subtropical",250,40,9,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-4.86525612304522,-13.0611735165175
"1528","JP_001243",33.9899999901118,135.56,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,80.5,114.7,136.8,159.8,"Humid subtropical",258,100,19,17.90087,"1976-05-06 18:00:00","1994-04-01 00:00:00",NA,NA
"1529","JP_001245",33.8999999900657,135.16,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,64.7,92.2,109.9,128.4,"Humid subtropical",258,100,19,23.24709,"1976-01-01 01:00:00","1999-04-01 00:00:00",NA,NA
"1530","JP_001248",33.8399999900349,135.77,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,86.2,122.8,146.5,171.1,"Humid subtropical",258,100,19,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-28.1831464094195,-37.8863583775995
"1531","JP_001249",33.7899999900093,135.51,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,85.5,121.9,145.4,169.8,"Humid subtropical",258,100,19,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-4.41419920325024,-16.6710746678574
"1532","JP_001250",33.6899999899581,135.97,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,99.3,141.5,168.7,197.1,"Humid subtropical",258,100,19,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-9.49562358836686,-13.7265285336176
"1533","JP_001254",33.6399999899326,135.71,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,100.7,143.5,171.2,200,"Humid subtropical",258,100,19,29.96954,"1979-01-12 16:00:00","2009-01-01 00:00:00",-11.0141351881323,-16.2807335870824
"1534","JP_001255",33.669999989948,135.85,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,103.5,147.5,176,205.5,"Humid subtropical",258,100,19,31.46692,"1977-07-14 18:00:00","2009-01-01 00:00:00",-4.77945676182305,-10.398996804423
"1535","JP_001256",33.5999999899122,135.48,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,85.4,121.7,145.2,169.6,"Humid subtropical",258,100,19,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-8.79789439261687,-20.6303574070752
"1536","JP_001257",33.4499999898357,135.76,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,85.2,121.5,144.9,169.2,"Humid subtropical",258,100,19,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-8.91933527891165,-20.6303574070752
"1537","JP_001258",35.299999990788,133.72,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,60.9,90.4,113.7,141.2,"Humid subtropical",259,60,23,30.07073,"1978-12-06 17:00:00","2009-01-01 00:00:00",-12.5268120138278,-20.6155363275391
"1538","JP_001259",35.299999990788,133.99,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,63.7,94.6,119,147.8,"Humid subtropical",259,60,23,27.58214,"1981-06-02 16:00:00","2009-01-01 00:00:00",NA,NA
"1539","JP_001260",35.0999999906845,133.44,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,51.9,74.4,89.1,104.7,"Humid subtropical",262,60,32,30.06525,"1978-12-08 17:00:00","2009-01-01 00:00:00",0.92185628031865,-16.5390842721341
"1540","JP_001264",35.1099999906896,134.17,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,54.4,80.7,101.5,126.1,"Humid subtropical",259,60,23,31.84759,"1977-02-25 17:00:00","2009-01-01 00:00:00",-9.39380715983884,-25.1261351123484
"1541","JP_001265",35.0999999906845,134.32,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,57.4,85.2,107.2,133.2,"Humid subtropical",259,60,23,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-19.4829246237305,-32.9502028963067
"1542","JP_001266",35.0799999906741,133.75,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,49.7,73.8,92.9,115.3,"Humid subtropical",259,60,23,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-14.0817696854108,-30.0956392705855
"1543","JP_001267",35.0599999906638,134.01,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,58.5,86.8,109.2,135.6,"Humid subtropical",259,60,23,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",NA,NA
"1544","JP_001269",34.9399999906016,133.52,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,48.5,69.6,83.4,98,"Humid subtropical",262,60,32,30.11442,"1978-11-20 18:00:00","2009-01-01 00:00:00",-9.76047722130379,-24.9032078167917
"1545","JP_001270",34.9699999906172,133.63,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,51.2,73.4,88,103.4,"Humid subtropical",262,60,32,32.7788,"1976-03-22 14:00:00","2009-01-01 00:00:00",NA,NA
"1546","JP_001271",34.9899999906275,133.88,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,56.2,83.5,105,130.4,"Humid subtropical",259,60,23,32.67705,"1976-04-28 18:00:00","2009-01-01 00:00:00",NA,NA
"1547","JP_001272",34.9199999905913,134.08,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,49.5,73.4,92.4,114.7,"Humid subtropical",259,60,23,32.74013,"1976-04-05 17:00:00","2009-01-01 00:00:00",NA,NA
"1548","JP_001273",34.8299999905447,133.52,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,47.8,68.6,82.2,96.5,"Humid subtropical",262,60,32,32.67705,"1976-04-28 18:00:00","2009-01-01 00:00:00",NA,NA
"1549","JP_001276",34.8699999905654,133.9,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,53.1,78.9,99.2,123.2,"Humid subtropical",259,60,23,32.81417,"1976-03-09 16:00:00","2009-01-01 00:00:00",8.02253729370561,-8.24617864951227
"1550","JP_001277",34.8099999905344,134.18,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,49.9,74.1,93.3,115.8,"Humid subtropical",259,60,23,32.80641,"1976-03-12 12:00:00","2009-01-01 00:00:00",-9.39723562086122,-24.265664483324
"1551","JP_001278",34.7899999905241,133.61,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,46.8,67.2,80.5,94.6,"Humid subtropical",262,60,32,32.77858,"1976-03-22 16:00:00","2009-01-01 00:00:00",15.6955856349932,-5.8600100024601
"1552","JP_001280",34.6899999904724,133.44,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,53.8,77.1,92.4,108.6,"Humid subtropical",262,60,32,32.73774,"1976-04-06 14:00:00","2009-01-01 00:00:00",-0.822137669288414,-16.8702351858274
"1553","JP_001281",34.6199999904362,133.62,"JP",632,0.832714835250442,0.29290511017754,-0.006193944157667,44.5,66.1,80.6,96.1,"Humid subtropical",272,80,20,32.77618,"1976-03-23 13:00:00","2009-01-01 00:00:00",-0.571688521988634,-16.6071663098332
"1554","JP_001288",34.4999999903743,133.5,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,43,61.6,73.9,86.8,"Humid subtropical",262,60,32,32.29135,"1976-09-16 15:00:00","2009-01-01 00:00:00",30.0764559985167,2.32122251661087
"1555","JP_001290",35.0299999906482,132.9,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,54.5,78.1,93.6,110,"Humid subtropical",262,60,32,33.00194,"1976-01-01 02:00:00","2009-01-01 00:00:00",1.86296497709087,-15.937312101951
"1556","JP_001296",34.8099999905344,132.85,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,56.5,81.1,97.2,114.1,"Humid subtropical",262,60,32,32.77595,"1976-03-23 15:00:00","2009-01-01 00:00:00",9.01107308903075,-8.48757668504764
"1557","JP_001297",34.8599999905602,133.02,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,51.7,74.2,88.9,104.4,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",4.98558000504824,0.583287051286892
"1558","JP_001298",34.899999990581,133.28,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,53.9,77.3,92.7,108.9,"Humid subtropical",262,60,32,32.7593,"1976-03-29 17:00:00","2009-01-01 00:00:00",11.1458947699981,8.53310481457565
"1559","JP_001299",34.7099999904827,132.17,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,72,108.4,139.4,177.9,"Humid subtropical",263,40,14,30.4927,"1978-07-05 14:00:00","2009-01-01 00:00:00",7.8166448774811,2.34674217690957
"1560","JP_001300",34.7699999905137,132.46,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,56.5,81,97.1,114,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",2.05548392408775,-2.46925314476833
"1561","JP_001302",34.7599999905086,133.28,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,51.8,74.2,89,104.5,"Humid subtropical",262,60,32,30.08624,"1978-12-01 01:00:00","2009-01-01 00:00:00",6.94524538836955,-3.80355012009781
"1562","JP_001303",34.6999999904776,132.31,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,64,96.4,124,158.2,"Humid subtropical",263,40,14,30.56902,"1978-06-07 17:00:00","2009-01-01 00:00:00",7.27652774617294,-2.25594869164337
"1563","JP_001304",34.6099999904311,132.32,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,71.9,108.3,139.3,177.8,"Humid subtropical",263,40,14,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",6.9952611449194,-2.08031294651654
"1564","JP_001307",34.6999999904776,132.76,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,57,81.7,97.9,115,"Humid subtropical",262,60,32,32.77572,"1976-03-23 17:00:00","2009-01-01 00:00:00",3.67654957094547,-5.11396934404272
"1565","JP_001308",34.6899999904724,133.12,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,52.7,75.6,90.6,106.4,"Humid subtropical",262,60,32,32.77013,"1976-03-25 18:00:00","2009-01-01 00:00:00",-6.1177816724424,-19.3966100745231
"1566","JP_001309",34.5899999904208,132.18,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,67.9,102.3,131.6,167.9,"Humid subtropical",263,40,14,32.64944,"1976-05-08 20:00:00","2009-01-01 00:00:00",NA,NA
"1567","JP_001310",34.5199999903846,132.51,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,59.2,89.1,114.6,146.2,"Humid subtropical",263,40,14,25.7755,"1976-03-23 13:00:00","2002-01-01 00:00:00",NA,NA
"1568","JP_001312",34.5799999904156,133.05,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,51.6,74,88.7,104.2,"Humid subtropical",262,60,32,32.77036,"1976-03-25 16:00:00","2009-01-01 00:00:00",-4.91275903346559,-18.3561714801927
"1569","JP_001313",34.5599999904053,133.23,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,48.3,69.3,83.1,97.6,"Humid subtropical",262,60,32,32.77835,"1976-03-22 18:00:00","2009-01-01 00:00:00",11.1359613949897,-3.34017450035904
"1570","JP_001316",34.4999999903743,132.66,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,54.7,78.4,94,110.4,"Humid subtropical",262,60,32,31.50582,"1977-06-30 13:00:00","2009-01-01 00:00:00",6.0201169078251,-4.92529490924975
"1571","JP_001317",34.419999990333,132.7,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,56.7,81.3,97.5,114.5,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-4.0167661857244,-17.5422376069124
"1572","JP_001318",34.4699999903588,132.89,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,55.7,79.8,95.7,112.4,"Humid subtropical",262,60,32,32.7707,"1976-03-25 13:00:00","2009-01-01 00:00:00",0.265605409638473,-11.645071258595
"1573","JP_001320",34.4499999903485,133.25,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,48.8,70,83.9,98.5,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-4.09862207008769,-15.914830441946
"1574","JP_001321",34.3699999903072,132.19,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,70.5,106.2,136.7,174.4,"Humid subtropical",263,40,14,30.08624,"1978-12-01 01:00:00","2009-01-01 00:00:00",-0.618348290446504,-12.3692919859836
"1575","JP_001323",34.3999999903227,132.46,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,52.3,78.8,101.4,129.4,"Humid subtropical",263,40,14,21.00205,"1988-01-01 01:00:00","2009-01-01 00:00:00",NA,NA
"1576","JP_001324",34.3299999902867,132.98,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,45.6,65.4,78.4,92.1,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-5.0574104248543,-21.9622817738136
"1577","JP_001327",34.2399999902403,132.55,"JP",871,0.8352680531689,0.267394122559638,0.0379040018238062,59,86.3,106.2,128.5,"Humid subtropical",265,80,27,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-10.394124564074,-19.1801397299463
"1578","JP_001328",34.0999999901683,132.5,"JP",871,0.8352680531689,0.267394122559638,0.0379040018238062,54.8,80.2,98.7,119.5,"Humid subtropical",265,80,27,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-6.15430812212814,-16.0030378365412
"1579","JP_001331",36.1999999912538,133.33,"JP",1870,0.851473526887233,0.249248791527074,0.0185648058982962,73,103.9,125.6,149.4,"Humid subtropical",284,520,61,21.21834,"1987-10-14 01:00:00","2009-01-01 00:00:00",NA,NA
"1580","JP_001339",35.3299999908035,132.73,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,57.3,82.1,98.4,115.6,"Humid subtropical",262,60,32,30.11419,"1978-11-20 20:00:00","2009-01-01 00:00:00",1.3767553472499,-12.5581500319529
"1581","JP_001340",35.3199999907984,132.97,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,59.2,84.9,101.8,119.5,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-15.0355607717432,-26.7312476307202
"1582","JP_001342",35.2199999907466,132.72,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,60.9,87.4,104.7,123,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-7.48930843864434,-22.9708761685411
"1583","JP_001343",35.189999990731,132.5,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,60.3,86.5,103.7,121.8,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",2.72372254409179,-7.60751619899889
"1584","JP_001344",35.1999999907362,132.82,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,59.8,85.7,102.8,120.7,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",20.4713371465236,0.587204744323839
"1585","JP_001345",35.1699999907207,133.1,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,55.7,79.8,95.7,112.4,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",4.20717270241478,-6.98558229186483
"1586","JP_001347",34.9999999906327,132.71,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,55.3,79.2,95,111.5,"Humid subtropical",262,60,32,30.07347,"1978-12-05 17:00:00","2009-01-01 00:00:00",-7.49922685894455,-17.095447228857
"1587","JP_001349",34.959999990612,132.34,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,62.1,93.5,120.3,153.4,"Humid subtropical",263,40,14,32.6224,"1976-05-18 17:00:00","2009-01-01 00:00:00",NA,NA
"1588","JP_001350",34.9799999906224,132.49,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,58.1,83.3,99.8,117.2,"Humid subtropical",262,60,32,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",20.189149751589,3.74174883952696
"1589","JP_001351",34.899999990581,132.07,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,63.2,95.2,122.5,156.3,"Humid subtropical",263,40,14,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",19.2130055715625,-0.531849927033253
"1590","JP_001353",34.8499999905551,132.53,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,58.5,83.9,100.6,118.1,"Humid subtropical",262,60,32,32.61978,"1976-05-19 16:00:00","2009-01-01 00:00:00",-11.2707176093309,-25.3743236578189
"1591","JP_001354",34.7899999905241,131.96,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,70.5,106.2,136.7,174.4,"Humid subtropical",263,40,14,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",36.6702549842964,26.2468931988009
"1592","JP_001355",34.7799999905189,132.11,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,72.7,109.5,140.9,179.7,"Humid subtropical",263,40,14,30.08624,"1978-12-01 01:00:00","2009-01-01 00:00:00",-19.1841152774049,-34.4265316493257
"1593","JP_001356",34.7799999905189,132.2,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,79.4,119.5,153.8,196.2,"Humid subtropical",263,40,14,31.44787,"1977-07-21 17:00:00","2009-01-01 00:00:00",2.7953487955993,-9.48904613491372
"1594","JP_001359",34.6799999904672,131.84,"JP",871,0.8352680531689,0.267394122559638,0.0379040018238062,63.9,93.6,115.1,139.3,"Humid subtropical",265,80,27,30.10358,"1978-11-24 17:00:00","2009-01-01 00:00:00",-1.61589504088287,-13.3976478682917
"1595","JP_001361",34.5699999904104,132.02,"JP",421,0.807602692398379,0.269465833130121,0.122456695326434,63.3,95.3,122.6,156.4,"Humid subtropical",263,40,14,31.43486,"1977-07-26 11:00:00","2009-01-01 00:00:00",3.1156556362228,-12.817593672319
"1596","JP_001363",34.4599999903537,131.77,"JP",871,0.8352680531689,0.267394122559638,0.0379040018238062,64.2,94,115.7,140,"Humid subtropical",265,80,27,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-13.1630270673723,-16.8728690125101
"1597","JP_001365",34.349999990297,131.94,"JP",871,0.8352680531689,0.267394122559638,0.0379040018238062,71.4,104.5,128.6,155.6,"Humid subtropical",265,80,27,27.90235,"1978-12-06 17:00:00","2006-11-01 00:00:00",NA,NA
"1598","JP_001373",35.469999990876,133.84,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,58.1,86.2,108.4,134.7,"Humid subtropical",259,60,23,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-0.382161719144326,-8.37891208214886
"1599","JP_001375",35.409999990845,134.02,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,75.3,111.7,140.5,174.6,"Humid subtropical",259,60,23,26.50319,"1982-07-01 18:00:00","2009-01-01 00:00:00",NA,NA
"1600","JP_001380",35.3799999908294,133.76,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,57,84.7,106.5,132.3,"Humid subtropical",259,60,23,31.43475,"1977-07-26 12:00:00","2009-01-01 00:00:00",-3.95834345541633,-13.4072925677996
"1601","JP_001385",35.2599999907673,134.24,"JP",713,0.821720347672505,0.268271442461478,0.0816030173686131,57.6,85.6,107.6,133.7,"Humid subtropical",259,60,23,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-27.0531413169704,-31.8142883580193
"1602","JP_001386",35.189999990731,133.23,"JP",1032,0.852307150612472,0.263121239649037,-0.0163207916533473,52.5,75.2,90.2,105.9,"Humid subtropical",262,60,32,30.12788,"1978-11-15 20:00:00","2009-01-01 00:00:00",-10.109241119529,-17.730686863212
"1603","JP_001390",34.0399999901375,134.17,"JP",245,0.763102056257377,0.322164698035817,0.139031219575663,69,111.3,148.6,195.7,"Humid continental",271,40,8,25.24846,"1976-01-01 01:00:00","2001-04-01 00:00:00",NA,NA
"1604","JP_001392",34.0699999901529,134.57,"JP",557,0.856336871442015,0.259892932875657,-0.0252786067188688,79.2,112.9,134.7,157.3,"Humid subtropical",258,100,19,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",1.04595882549098,-7.96864681766613
"1605","JP_001393",33.9799999901067,134.03,"JP",245,0.763102056257377,0.322164698035817,0.139031219575663,66.2,106.9,142.8,188,"Humid continental",271,40,8,30.08624,"1978-12-01 01:00:00","2009-01-01 00:00:00",-9.76832439329067,-17.8473082484455
"1606","JP_001396",33.8699999900503,133.9,"JP",632,0.832714835250442,0.29290511017754,-0.006193944157667,85.2,126.7,154.5,184,"Humid continental",272,80,20,30.7634,"1978-03-28 17:00:00","2009-01-01 00:00:00",-28.2033815597816,-36.7351413855241
"1607","JP_001397",33.8799999900554,134.39,"JP",256,0.839004733471836,0.279974705838425,-0.0022092198654693,119.8,175.8,213.6,254,"Humid continental",269,40,8,32.59788,"1976-05-27 16:00:00","2009-01-01 00:00:00",-16.843727941193,-23.8852585064083
"1608","JP_001400",33.7699999899991,134.21,"JP",256,0.839004733471836,0.279974705838425,-0.0022092198654693,103.8,152.3,185.1,220.1,"Humid continental",269,40,8,29.93646,"1979-01-24 18:00:00","2009-01-01 00:00:00",NA,NA
"1609","JP_001404",34.3199999902815,134.05,"JP",245,0.763102056257377,0.322164698035817,0.139031219575663,53.2,86,114.8,151.1,"Humid subtropical",271,40,8,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-23.7951903342293,-31.5601264356453
"1610","JP_001405",34.2699999902558,133.75,"JP",245,0.763102056257377,0.322164698035817,0.139031219575663,46.4,74.9,100.1,131.8,"Humid subtropical",271,40,8,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-30.8703946019356,-36.6409659208486
"1611","JP_001406",34.2399999902403,133.92,"JP",245,0.763102056257377,0.322164698035817,0.139031219575663,51.8,83.6,111.7,147.1,"Humid subtropical",271,40,8,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-21.0554406490938,-29.5790878041128
"1612","JP_001408",34.2099999902249,134.41,"JP",245,0.763102056257377,0.322164698035817,0.139031219575663,64.7,104.5,139.5,183.7,"Humid subtropical",271,40,8,33.00205,"1976-01-01 01:00:00","2009-01-01 00:00:00",-35.2657400818296,-41.8945473438629
